time,flux,flux_err,time_bin_start,time_bin_size,cadenceno,sap_flux,kspsap_flux,kspsap_flux_err,quality,orbitid,sap_x,sap_y,sap_bkg,sap_bkg_err,kspsap_flux_sml,kspsap_flux_lag
-0.14771774566378323,1.1000802001606456,0.17959118415638795,-0.15019677110675578,0.004958050885945099,122031,1.0001193,1.0005976,0.001672391,372,3,1074.7081298828125,1698.29052734375,47996.465,1127.2228,1.000432,1.0008601
-0.14275969477783815,1.494214365716843,0.22923494858131727,-0.1452387202208107,0.004958050885945099,127352,0.9998687,1.0017735,0.001708107,585,3,1038.898193359375,1695.4161376953125,50046.523,1078.0371,1.0011985,1.0021564
-0.13780164389189303,0.9417671451920477,0.1851309450722593,-0.14028066933486558,0.004958050885945099,101608,0.99906963,0.99999374,0.0015334967,910,7,1213.984375,1709.5076904296875,32088.826,1010.08777,0.9999259,1.0001335
-0.13284359300594795,1.5389968275335528,0.172413976542698,-0.1353226184489205,0.004958050885945099,109645,1.0010835,1.0018837,0.0015890542,372,5,1158.2791748046875,1705.016845703125,36852.16,1065.0981,1.0011417,1.0022874
-0.12788554212000283,0.7181760806009179,0.2266847885449455,-0.13036456756297538,0.004958050885945099,146167,0.99848443,0.99969953,0.0018390646,512,0,907.5989379882812,1684.827392578125,58442.03,1199.39,0.999831,0.99970675
-0.12292749123405775,0.8559800715509949,0.1922898095109905,-0.1254065166770303,0.004958050885945099,96567,0.99891156,0.99988145,0.0014953006,512,8,1252.26171875,1712.6063232421875,36811.223,940.4225,1.0002117,0.99986666
-0.11796944034811263,1.2363256372595508,0.1922268726157898,-0.12044846579108517,0.004958050885945099,95796,0.99993676,1.0004303,0.0014953006,512,8,1252.2886962890625,1712.590087890625,28591.705,872.0675,1.0001466,1.0008184
-0.11301138946216754,1.1995334156038409,0.1866468507675785,-0.11549041490514009,0.004958050885945099,133916,0.9997471,1.0008909,0.0017557278,744,1,991.1651000976562,1691.5546875,47616.87,1156.7118,1.0004734,1.001278
-0.10805333857622243,0.9216251866480457,0.20456458736622946,-0.11053236401919497,0.004958050885945099,113068,0.99835867,1.0001979,0.0016098886,1024,5,1137.375732421875,1703.3497314453125,43913.094,942.1888,1.0002215,1.0002398
-0.10309528769027734,1.3723924060553867,0.1921535945953563,-0.10557431313324989,0.004958050885945099,96213,1.0009027,1.0009727,0.0014953006,1024,8,1252.277587890625,1712.60205078125,29247.398,1003.5449,1.0006958,1.0011468
-0.09813723680433223,1.4733903785361835,0.20457432930029704,-0.10061626224730477,0.004958050885945099,131063,1.0009184,1.0014361,0.0017372086,455,2,1009.738525390625,1693.044189453125,45063.95,1142.9077,1.0004901,1.0023446
-0.09317918591838714,1.3254467947752486,0.17246213778297376,-0.09565821136135969,0.004958050885945099,109888,1.0001235,1.0012392,0.0015890544,372,5,1158.267578125,1705.0264892578125,42446.383,996.3709,1.0008024,1.0017605
-0.08822113503244203,1.2454739499420213,0.20460069728956348,-0.09070016047541457,0.004958050885945099,112892,0.9991448,1.0008199,0.0016098886,1024,5,1137.388427734375,1703.342529296875,36342.59,1035.5237,1.0008647,1.0009791
-0.08326308414649694,1.000679295563027,0.20421141200792295,-0.08574210958946948,0.004958050885945099,112566,1.0001053,0.9997264,0.0016098886,512,5,1137.3941650390625,1703.331787109375,36367.18,985.2975,0.99990547,0.9997955
-0.07830503326055184,1.2096187814831387,0.17317347992531365,-0.08078405870352438,0.004958050885945099,123868,0.99979544,1.0005896,0.0016862806,682,3,1060.7940673828125,1697.16796875,43677.72,1097.7892,1.0002304,1.0008436
-0.07334698237460674,1.0995799239123745,0.18531729100879768,-0.07582600781757928,0.004958050885945099,101945,0.998777,1.0006136,0.0015334967,455,7,1213.9696044921875,1709.5189208984375,38960.055,931.8255,1.0002825,1.0009098
-0.06838893148866164,1.4923747774769598,0.20434634747056543,-0.07086795693163418,0.004958050885945099,112716,1.0008558,1.0011082,0.0016098886,1024,5,1137.3902587890625,1703.337158203125,36434.695,1047.4287,1.0007206,1.001333
-0.06343088060271654,1.4517920861655942,0.18686888091744272,-0.06590990604568908,0.004958050885945099,119326,1.0011257,1.001291,0.0016557239,409,4,1091.4344482421875,1699.6324462890625,40820.273,1100.7501,1.0012004,1.001181
-0.05847282971677143,1.3903749384981365,0.18694897566985694,-0.06095185515974398,0.004958050885945099,119588,1.0004516,1.0015284,0.0016557239,409,4,1091.4228515625,1699.641845703125,46679.04,1014.775,1.0010865,1.0017109
-0.05351477883082633,1.5893909635457455,0.21514119740446144,-0.05599380427379888,0.004958050885945099,108235,0.99982196,1.0013303,0.0015771491,1170,6,1170.2115478515625,1705.9908447265625,33658.29,1194.6643,1.0011123,1.001522
-0.04855672794488123,0.8281800911638629,0.19188329094747136,-0.05103575338785378,0.004958050885945099,96159,1.0002185,0.999696,0.0014953006,0,8,1252.2696533203125,1712.5908203125,36802.043,1021.77246,0.9995934,0.99970484
-0.04359867705893613,0.3852788448439255,0.1731258212153505,-0.04607770250190868,0.004958050885945099,123892,0.9977867,0.9983906,0.0016862805,682,3,1060.79296875,1697.1676025390625,43858.51,995.37256,0.998812,0.99809194
-0.03864062617299103,-0.37640233568130177,0.22924302139228644,-0.04111965161596358,0.004958050885945099,127365,0.99441206,0.9965807,0.001708107,585,3,1038.898193359375,1695.4169921875,50093.035,1008.3686,0.9968319,0.99661595
-0.03368257528704593,-0.02116833506313709,0.19939350350304966,-0.03616160073001848,0.004958050885945099,88736,0.9972886,0.9963474,0.0014461913,585,9,1301.525146484375,1716.5546875,25028.797,919.3228,0.9966071,0.9964089
-0.028724524401100827,-0.5323776170280012,0.17232562527653592,-0.031203549844073378,0.004958050885945099,109658,0.995545,0.99569935,0.0015890542,372,5,1158.279296875,1705.0186767578125,37134.285,1014.23083,0.9959259,0.9958086
-0.023766473515155727,-0.8724840355902492,0.2863155507432562,-0.026245498958128277,0.004958050885945099,145719,0.9953783,0.9952318,0.0018390646,0,0,907.6091918945312,1684.8150634765625,57771.207,1056.884,0.99530137,0.9950725
-0.01880842262921064,-0.37406986432170064,0.19229235566202124,-0.02128744807218319,0.004958050885945099,96178,0.99530745,0.995729,0.0014953006,1024,8,1252.279296875,1712.6005859375,28982.41,771.5012,0.9963245,0.995512
-0.013850371743265553,-0.5590744812918069,0.19188909664008802,-0.016329397186238104,0.004958050885945099,95763,0.99602544,0.99505365,0.0014953006,512,8,1252.28759765625,1712.586181640625,28837.21,828.41376,0.99526405,0.99519205
-0.008892320857320467,-0.9351697145416307,0.24477180403371646,-0.011371346300293017,0.004958050885945099,123333,0.99418354,0.9944399,0.0016862807,682,3,1060.8133544921875,1697.1552734375,37703.066,696.79,0.9946297,0.9945883
-0.003934269971375381,-0.9340338250949372,0.22662983327554329,-0.00641329541434793,0.004958050885945099,101749,0.9941919,0.99485135,0.0015334965,0,7,1213.9735107421875,1709.509765625,38795.332,925.05,0.9953723,0.99499446
0.0010237809145697057,-0.7709042329201836,0.1849454262757874,-0.0014552445284028437,0.004958050885945099,101716,0.99509186,0.99481297,0.0015334967,910,7,1213.9808349609375,1709.513671875,32492.133,974.9934,0.9952691,0.99497974
0.005981831800514792,-0.7869372356143924,0.2285353204515792,0.003502806357542243,0.004958050885945099,126710,0.9960626,0.99494135,0.0017081071,585,3,1038.921630859375,1695.391845703125,41761.223,1036.0685,0.9951736,0.99511117
0.01093988268645988,-1.0,0.1920847085148557,0.00846085724348733,0.004958050885945099,96047,0.99404407,0.9943577,0.0014953006,0,8,1252.2734375,1712.593017578125,36079.434,784.4575,0.9949303,0.9942202
0.015897933572404967,-0.9239111683052126,0.22658402084677093,0.013418908129432416,0.004958050885945099,101335,0.994374,0.9943416,0.0015334965,682,7,1213.9947509765625,1709.5015869140625,28427.562,622.93665,0.99494535,0.99437386
0.020855984458350053,-0.5293944794946042,0.21441746346932197,0.018376959015377503,0.004958050885945099,108006,0.9967179,0.9958149,0.0015771491,585,6,1170.217529296875,1705.9793701171875,33827.06,1106.4143,0.9959242,0.99598515
0.02581403534429514,-0.35866372570695604,0.18684468069175356,0.02333500990132259,0.004958050885945099,119277,0.9958765,0.9962355,0.0016557239,819,4,1091.436767578125,1699.6376953125,40324.01,928.03204,0.9959537,0.996576
0.030772086230240227,-0.44978792355769825,0.19218033741148785,0.028293060787267676,0.004958050885945099,96361,0.99525917,0.9958106,0.0014953006,512,8,1252.26513671875,1712.599853515625,36727.48,907.32,0.9961143,0.99603266
0.03573013711618531,-0.27796925688994545,0.20404762340288085,0.03325111167321276,0.004958050885945099,112729,0.99695325,0.99674916,0.0016098886,1024,5,1137.3887939453125,1703.337890625,36743.52,989.04626,0.9970596,0.99658287
0.0406881880021304,0.3111455235643589,0.18668305431946375,0.03820916255915785,0.004958050885945099,119339,0.99871194,0.99841464,0.0016557239,409,4,1091.433837890625,1699.6328125,41012.324,1067.745,0.9985301,0.9984503
0.04564623888807549,0.548300146359356,0.1952653629880671,0.04316721344510294,0.004958050885945099,116587,0.9973931,0.9988282,0.0016353526,455,4,1111.8475341796875,1701.2889404296875,45113.496,937.6389,0.99866104,0.99900734
0.050604289774020574,1.5309612400399928,0.19506517932832698,0.04812526433104802,0.004958050885945099,116640,1.0009112,1.0016544,0.0016353526,910,4,1111.8533935546875,1701.284912109375,39340.387,1115.6089,1.001115,1.002207
0.05556234065996566,1.0,0.1846478195550487,0.05308331521699311,0.004958050885945099,101511,1.0014166,1.0005889,0.0015334967,455,7,1213.9854736328125,1709.5050048828125,32548.924,956.99554,1.0001804,1.0008112
0.06052039154591075,1.1427458673766724,0.1795929751489377,0.0580413661029382,0.004958050885945099,121863,1.0002549,1.000956,0.001672391,744,3,1074.7198486328125,1698.2938232421875,42399.383,942.80005,1.0003774,1.0013155
0.06547844243185583,1.2571846327532143,0.2159417129385444,0.06299941698888328,0.004958050885945099,129753,0.99935687,1.0008593,0.0017244767,512,2,1022.4834594726562,1694.0888671875,51350.844,1233.2313,1.0002147,1.0012009
0.07043649331780091,0.9149984630226788,0.1848127087892402,0.06795746787482837,0.004958050885945099,101632,1.0002539,0.99990094,0.0015334967,910,7,1213.98193359375,1709.50927734375,32675.389,916.42114,0.9996604,1.0002904
0.075394544203746,1.1661628320422737,0.17218438946718811,0.07291551876077346,0.004958050885945099,109670,1.001136,1.001004,0.0015890542,372,5,1158.2779541015625,1705.0191650390625,37283.34,957.6963,1.0005063,1.0014027
0.08035259508969109,1.1915492245193415,0.2424974998639949,0.07787356964671854,0.004958050885945099,146121,0.9991757,1.0010002,0.0018390648,585,0,907.5999755859375,1684.8304443359375,57985.145,1082.8158,1.0004557,1.0013192
0.08531064597563617,0.8727624360652199,0.17844872230945658,0.08283162053266363,0.004958050885945099,106369,0.99934304,0.9998373,0.0015640535,819,6,1183.3375244140625,1707.0482177734375,35575.355,1047.925,0.99991834,0.99991715
0.09026869686158126,1.0470258842952653,0.18466235079204288,0.08778967141860872,0.004958050885945099,101475,1.0012455,1.0002061,0.0015334967,455,7,1213.98583984375,1709.50439453125,32597.615,920.37,1.0001125,1.0005323
0.09522674774752635,1.0562091539889633,0.1949356923714893,0.0927477223045538,0.004958050885945099,132701,0.9999293,1.0007403,0.0017473942,819,2,999.5213623046875,1692.232666015625,46661.1,1013.46893,1.0004393,1.0011486
0.10018479863347143,1.0172416989284672,0.19521903175325367,0.09770577319049889,0.004958050885945099,116791,0.9990136,1.0004201,0.0016353526,455,4,1111.8427734375,1701.2880859375,45714.574,1050.44,1.0001018,1.0006348
0.10514284951941652,0.9744707467520346,0.18482453067427845,0.10266382407644398,0.004958050885945099,101728,1.0005386,1.0000753,0.0015334967,910,7,1213.9794921875,1709.5146484375,32629.438,881.91113,0.9999421,1.0003304
0.1101009004053616,0.9964486344160717,0.22854924104368698,0.10762187496238906,0.004958050885945099,126570,1.0011883,1.0003613,0.001708107,585,3,1038.92578125,1695.3958740234375,41249.74,824.71436,1.0002097,1.000791
0.1150589512913067,1.1854636827626734,0.17865381127658553,0.11257992584833415,0.004958050885945099,106230,0.99922943,1.0005443,0.0015640535,409,6,1183.33447265625,1707.049072265625,40608.355,876.7931,1.0002863,1.0006496
0.12001700217725178,1.1869747096596956,0.19504706810219,0.11753797673427924,0.004958050885945099,116675,1.0002385,1.0009508,0.0016353526,910,4,1111.8524169921875,1701.28515625,39469.93,1112.9755,1.0003288,1.0013766
0.12497505306319687,1.204066715378082,0.20381549544143227,0.12249602762022432,0.004958050885945099,112591,1.0022817,1.0009303,0.0016098886,512,5,1137.3929443359375,1703.3330078125,36721.258,985.66125,1.0002809,1.0013189
0.12993310394914195,0.9920730321243583,0.17963327631975481,0.1274540785061694,0.004958050885945099,121850,0.9994506,1.0001483,0.0016723912,744,3,1074.72119140625,1698.29443359375,42513.223,948.6627,1.0000712,1.0003381
0.13489115483508704,0.9965673851442054,0.18523534044043827,0.1324121293921145,0.004958050885945099,101889,0.9988184,0.999886,0.0015334967,455,7,1213.96826171875,1709.513671875,38924.61,1008.1455,0.9998236,0.9998753
0.13984920572103213,1.261568246080698,0.19485331430031536,0.13737018027805958,0.004958050885945099,116558,1.0012765,1.0011498,0.0016353526,910,4,1111.853759765625,1701.2825927734375,39429.273,1077.021,1.000779,1.0016522
0.1448072566069772,1.0536055009410925,0.1866640171021054,0.14232823116400467,0.004958050885945099,119352,1.0009379,1.0004532,0.0016557239,409,4,1091.424072265625,1699.6324462890625,46574.508,994.068,1.0003128,1.0003233
0.1497653074929223,1.075036190722007,0.24527413421272523,0.14728628204994976,0.004958050885945099,124105,0.9978908,1.0001913,0.0016862806,682,3,1060.7825927734375,1697.1802978515625,48366.8,952.1933,1.0001118,1.0001864
