time,flux,flux_err,time_bin_start,time_bin_size,cadenceno,sap_flux,kspsap_flux,kspsap_flux_err,quality,orbitid,sap_x,sap_y,sap_bkg,sap_bkg_err,kspsap_flux_lag
-1.4915689995475998,0.9778746753020175,0.19521101114610465,-1.502868818950585,1952.6087928358215,120103,0.9983018,1.000326,0.00836229,420,4,1100.28369140625,1446.6688232421875,25242.398,430.88202,1.0001578
-1.4689693607416299,0.8500176377575561,0.19244816345666535,-1.4802691801446148,1952.6087928358168,120864,0.99851483,0.9992218,0.008364614,307,4,1103.1829833984375,1447.443603515625,21658.734,425.36377,0.999924
-1.4463697219356595,1.2433788965669357,0.19498579692800772,-1.4576695413386447,1952.6087928358215,120008,1.0008974,1.0017354,0.0083622895,420,4,1100.2840576171875,1446.6666259765625,20760.229,408.44077,1.0019401
-1.4237700831296896,1.1838453086850316,0.20471484963592523,-1.4350699025326745,1952.608792835812,115958,1.0048121,1.0016109,0.008222425,120,5,1081.6693115234375,1448.75390625,22124.014,427.8203,1.0010949
-1.4011704443237194,0.9943146685151764,0.20178023875529158,-1.4124702637267044,1952.6087928358215,116984,1.0030131,1.0004714,0.008229078,0,5,1085.5150146484375,1449.5811767578125,19822.434,418.54,0.99928206
-1.3785708055177492,1.1010355304740445,0.20243968884998978,-1.3898706249207344,1952.6087928358168,116856,1.0045881,1.0010649,0.008259725,234,5,1085.8929443359375,1447.96923828125,19846.678,429.65283,1.0006651
-1.3559711667117793,0.6853881909594208,0.2008894277189969,-1.3672709861147643,1952.6087928358168,112952,1.0009978,0.9983889,0.008178158,0,5,1068.4708251953125,1444.9998779296875,16538.414,429.86884,0.9976282
-1.333371527905809,0.5887881107464861,0.19414499613115244,-1.3446713473087941,1952.6087928358168,115071,0.9999655,0.9975385,0.008135152,0,5,1075.7427978515625,1449.8157958984375,21910.027,457.0835,0.99753034
-1.310771889099839,0.8871590523352517,0.19762211119300763,-1.322071708502824,1952.6087928358168,109332,1.0021037,0.9999129,0.008035295,117,6,1050.2889404296875,1445.255126953125,19844.277,453.2783,1.000618
-1.2881722502938688,0.7023006793108967,0.18887640773403533,-1.2994720696968538,1952.6087928358168,113246,1.000831,0.99867094,0.008104667,210,5,1069.1466064453125,1455.3299560546875,19316.006,411.6695,0.9969421
-1.2655726114878987,0.8648030255346925,0.19367606889421599,-1.2768724308908839,1952.6087928358168,111142,1.002644,0.9991923,0.008085717,221,6,1061.195068359375,1454.1185302734375,17180.246,468.1924,0.9975114
-1.2429729726819287,0.4708967551221318,0.18984037586670002,-1.2542727920849137,1952.6087928358193,112380,0.9996334,0.99684423,0.008038986,215,5,1064.578369140625,1457.7109375,21280.39,454.9502,0.996805
-1.2203733338759586,0.6469333492703304,0.19721442731655958,-1.2316731532789436,1952.6087928358193,114071,1.0014548,0.9979319,0.008140508,227,5,1072.8326416015625,1452.69775390625,20837.734,454.0597,0.9971409
-1.1977736950699884,0.8702590102921108,0.1953720866709163,-1.2090735144729734,1952.6087928358168,115005,1.0030955,0.99966866,0.008178005,221,5,1077.0665283203125,1451.847900390625,18749.486,452.63565,0.99898106
-1.1751740562640183,0.8775179404162032,0.19052219414382623,-1.1864738756670032,1952.6087928358168,116692,1.0024905,0.999579,0.008192221,210,5,1084.2056884765625,1453.1676025390625,17794.418,453.4372,0.9999846
-1.1525744174580481,0.9544918932579659,0.20222898369439385,-1.1638742368610333,1952.6087928358168,112072,1.0022116,1.0003377,0.008090445,120,5,1064.0048828125,1452.8907470703125,18730.61,461.68707,1.0001662
-1.1299747786520782,0.7977260947027593,0.19735333283729928,-1.1412745980550631,1952.6087928358193,114100,1.0018325,0.99923104,0.008140507,113,5,1072.832275390625,1452.69873046875,20892.604,451.05557,0.99938965
-1.107375139846108,1.0292498260574108,0.19828337460600717,-1.118674959249093,1952.6087928358168,114048,1.0026101,1.0006547,0.008170304,227,5,1073.1998291015625,1451.13134765625,17681.797,445.93805,1.0009189
-1.0847755010401379,1.0754920028112152,0.18922676414197648,-1.0960753204431228,1952.6087928358168,113231,1.0026757,1.0004137,0.008119019,105,5,1068.570556640625,1450.5057373046875,17810.629,452.9179,1.0016577
-1.0621758622341677,1.3784791049677103,0.19331446919959744,-1.073475681637153,1952.6087928358168,106687,1.006522,1.0038487,0.007952106,341,6,1038.588623046875,1448.4937744140625,17723.637,546.72217,1.0040925
-1.0395762234281976,1.30044110906,0.1872843631069014,-1.0508760428311827,1952.6087928358193,109914,1.0033411,1.0016643,0.008018313,420,6,1052.5924072265625,1449.2877197265625,19293.64,466.73358,1.0025712
-1.0169765846222276,1.1112735180867712,0.1823117165991106,-1.0282764040252126,1952.6087928358168,108274,1.0027845,0.9998929,0.007981362,399,6,1047.9970703125,1459.14599609375,18299.574,468.23486,1.0009159
-0.9943769458162575,1.340270171234977,0.19422848573062837,-1.0056767652192424,1952.6087928358168,106477,1.0027174,1.0017548,0.007950805,455,6,1040.20458984375,1457.374267578125,16047.245,454.43613,1.0024239
-0.9717773070102873,1.1551900906722312,0.19975682113060889,-0.9830771264132724,1952.6087928358168,113154,1.0018219,0.9996627,0.008100869,468,5,1068.3558349609375,1453.5985107421875,19839.693,430.32202,0.99991935
-0.9491776682043173,0.7853917564064657,0.20604233188767074,-0.9604774876073023,1952.6087928358168,115294,1.0009707,0.99841493,0.008150361,124,5,1076.787109375,1451.30078125,22806.525,417.68118,0.9985583
-0.9265780293983471,0.9727290618676518,0.19755658973395218,-0.9378778488013322,1952.6087928358215,113496,1.0022211,0.99922484,0.008039573,117,5,1067.59765625,1456.82275390625,18162.955,401.1023,0.99962276
-0.903978390592377,0.7964238946935152,0.20029700647160736,-0.915278209995362,1952.6087928358168,112256,1.0009042,0.9981723,0.008027347,0,5,1063.2265625,1456.2091064453125,22146.969,437.49442,0.998519
-0.8813787517864069,0.9257884903606366,0.21096158564418221,-0.8926785711893919,1952.6087928358168,107505,0.9990328,0.99917823,0.007898784,136,6,1041.936767578125,1457.1163330078125,21264.648,433.45636,0.99877614
-0.8587791129804367,1.2957792445057454,0.20133548528988998,-0.8700789323834218,1952.6087928358168,112338,1.0036287,1.0019885,0.008058896,120,5,1063.6153564453125,1454.5516357421875,22153.295,437.5797,1.0004311
-0.8361794741744667,1.0067663553001434,0.19395461355571486,-0.8474792935774518,1952.6087928358168,110718,0.9997154,1.0001607,0.007971818,0,6,1054.7891845703125,1454.517578125,19306.896,415.61057,1.001884
-0.8135798353684965,1.4541184360873975,0.20071550050949244,-0.8248796547714816,1952.6087928358168,112286,1.0039155,1.003361,0.008027347,0,5,1063.2259521484375,1456.21044921875,22154.838,457.67587,1.0025078
-0.7909801965625265,0.7513233290146533,0.19415166509629467,-0.8022800159655115,1952.6087928358168,105802,0.9972929,0.9987759,0.00784579,0,7,1032.37109375,1452.4998779296875,19854.26,437.04373,0.99998266
-0.7683805577565563,1.303046173066635,0.1937359819067885,-0.7796803771595414,1952.6087928358215,101791,1.0021559,1.0020849,0.007809522,0,7,1016.35302734375,1451.6795654296875,19921.082,521.3026,1.002216
-0.7457809189505862,0.9601005860739671,0.20036348856333897,-0.7570807383535713,1952.608792835812,97216,1.00053,0.9995558,0.0076979734,128,8,997.9007568359375,1456.8834228515625,18099.125,553.0747,1.0000181
-0.7231812801446161,0.7922649907940706,0.1858796467230844,-0.7344810995476012,1952.6087928358215,105513,0.99887556,0.9989835,0.007817541,215,7,1032.3807373046875,1460.1622314453125,19840.006,476.29236,0.99998593
-0.700581641338646,0.875800022170311,0.19676793007909904,-0.7118814607416311,1952.6087928358215,104503,0.9984956,0.99944824,0.007811401,120,7,1027.6298828125,1457.290283203125,18745.162,530.9956,0.9994792
-0.6779820025326759,0.5458168773563277,0.19498009120727433,-0.6892818219356609,1952.608792835812,105728,0.9964763,0.99696,0.007860443,351,7,1033.3985595703125,1456.2603759765625,23164.879,523.2203,0.9966965
-0.6553823637267058,1.0094271283836438,0.18811443585162022,-0.6666821831296909,1952.608792835812,109201,0.9983368,1.0003461,0.007907398,215,6,1047.835205078125,1457.9471435546875,18329.344,500.54175,0.9998606
-0.6327827249207357,1.0716175905023184,0.19785735614056668,-0.6440825443237208,1952.6087928358215,104318,0.9983092,1.000428,0.007842949,481,7,1028.0198974609375,1455.6285400390625,18728.14,523.5506,1.0000435
-0.6101830861147656,1.3874841241858036,0.19214108762804283,-0.6214829055177507,1952.6087928358215,106981,0.9997613,1.0022517,0.007847167,227,6,1038.110107421875,1458.4215087890625,20933.951,511.73334,1.0007362
-0.5875834473087954,0.9634946497277085,0.20434675186993523,-0.5988832667117805,1952.6087928358215,101454,0.99685276,0.99924046,0.007838203,128,7,1016.66796875,1452.491455078125,21770.195,526.34125,0.99969983
-0.5649838085028254,1.2913900635427327,0.1890434487401948,-0.5762836279058103,1952.608792835812,104396,0.9985626,1.0015681,0.007815434,221,7,1026.802734375,1454.607666015625,18803.33,479.66104,1.0002254
-0.5423841696968552,1.1014199237361628,0.1910353134451903,-0.5536839890998403,1952.608792835812,103128,0.9993236,0.9997169,0.0077976636,227,7,1021.5414428710938,1453.96630859375,19305.54,563.4206,0.999026
-0.5197845308908852,0.7026532088833402,0.19304365586276268,-0.5310843502938702,1952.6087928358215,101837,0.9940505,0.99746114,0.0077482266,351,7,1015.5958862304688,1454.904296875,21530.432,507.28833,0.99582845
-0.497184892084915,0.897468060894313,0.18594859090089375,-0.5084847114879001,1952.6087928358215,101990,0.9950162,0.99869037,0.0077706412,107,7,1016.6798706054688,1455.9437255859375,19808.266,507.87973,0.9978394
-0.4745852532789449,1.2883126896699806,0.1915437858101659,-0.48588507268192993,1952.608792835812,97934,0.9989565,1.0006788,0.00766532,117,8,999.8370361328125,1461.067626953125,14882.247,529.0906,1.0001297
-0.4519856144729748,1.0915221319911024,0.18279951879042405,-0.4632854338759599,1952.6087928358215,98338,0.9987255,0.99904233,0.0076378225,0,8,1001.469970703125,1464.5906982421875,18275.807,522.7524,0.9986987
-0.4293859756670047,1.027641758527485,0.19982249195822516,-0.4406857950699897,1952.608792835812,103098,0.99690723,0.9991344,0.0077918903,0,7,1021.9129028320312,1456.675537109375,21068.928,491.61,0.9998531
-0.4067863368610346,1.1229722549707144,0.18894388786202843,-0.4180861562640197,1952.6087928358215,109178,0.9981062,0.9998012,0.007935627,0,6,1048.1829833984375,1456.4639892578125,21349.203,479.56686,1.0002794
-0.38418669805506445,0.9307560031514024,0.19822771573207468,-0.3954865174580495,1952.6087928358168,109409,0.99593514,0.9986048,0.007988652,117,6,1050.556396484375,1452.2401123046875,19888.666,488.02377,0.9987928
-0.3615870592490944,1.0720229509467487,0.19444719218716194,-0.3728868786520794,1952.6087928358168,105820,0.9983381,0.9995856,0.007829794,468,7,1033.0185546875,1457.8734130859375,19882.09,504.5443,1.0005023
-0.33898742044312424,1.037116220269764,0.19193017743635685,-0.3502872398461093,1952.6087928358168,106975,0.9986051,0.9986271,0.007847167,341,6,1038.11328125,1458.4259033203125,19222.104,495.07947,0.9988782
-0.3163877816371542,1.2433796245823152,0.1859079279805459,-0.3276876010401392,1952.6087928358168,110116,1.0033475,0.9799907,0.007948949,525,6,1052.52099609375,1457.005859375,17616.969,667.2575,0.9833673
-0.29378814283118404,1.251287661637296,0.1930299486019242,-0.3050879622341691,1952.6087928358215,106829,1.0030187,1.0005412,0.007906761,227,6,1038.8504638671875,1455.2869873046875,14389.605,511.91693,1.0012256
-0.2711885040252139,1.406943836727766,0.19171283381055618,-0.28248832342819896,1952.6087928358168,106874,1.0023007,1.0015852,0.007847169,341,6,1038.1123046875,1458.42431640625,22414.82,509.6536,1.002932
-0.2485888652192438,1.4205570477859248,0.1850789602148128,-0.25988868462222886,1952.6087928358168,105630,1.0048232,1.0019484,0.007804045,431,7,1031.448974609375,1456.7073974609375,18028.838,523.75104,1.0024403
-0.2259892264132737,0.9539180797286095,0.18900149093700463,-0.23728904581625876,1952.6087928358168,103218,1.0017616,0.99884915,0.007736767,568,7,1022.4278564453125,1465.9918212890625,17546.764,504.74777,0.9995334
-0.2033895876073036,1.3081006647083933,0.1883744234766023,-0.21468940701028866,1952.6087928358168,104178,1.0047576,1.0024699,0.007814167,332,7,1028.3831787109375,1463.252197265625,13928.902,510.59814,1.0025837
-0.1807899488013335,1.2861892761224458,0.18035928585308517,-0.19208976820431856,1952.6087928358168,107707,1.0045114,1.0049292,0.0078086136,307,6,1041.8504638671875,1467.18359375,18621.615,864.6979,0.99549294
-0.1581903099953634,1.155782215851921,0.19578771830448788,-0.16949012939834845,1952.6087928358168,109528,1.0048462,1.0044824,0.007942012,468,6,1050.8541259765625,1459.2396240234375,16211.3,761.4778,0.9972737
-0.13559067118939327,0.9566864032103921,0.18629568328856827,-0.14689049059237835,1952.6087928358193,113629,1.0029736,1.0022149,0.007994647,525,5,1067.800537109375,1461.1268310546875,19193.686,496.3672,1.0034033
-0.11299103238342317,1.1856356303787412,0.19648351380986234,-0.12429085178640822,1952.6087928358168,109365,1.0053388,1.0051552,0.007972658,351,6,1051.2298583984375,1457.61083984375,13099.736,652.9949,1.0008425
-0.09039139357745306,1.3266995290378372,0.18999573134238842,-0.10169121298043812,1952.6087928358193,111670,1.0060947,1.0061373,0.00794076,442,6,1059.4180908203125,1461.7581787109375,20237.066,451.62784,1.0053829
-0.06779175477148294,0.43770519592850077,0.1926743847372485,-0.079091574174468,1952.6087928358168,110717,0.9982405,0.99990666,0.00792647,341,6,1055.055908203125,1461.3148193359375,19295.197,465.6561,1.0001452
-0.04519211596551284,-0.2697684156485116,0.19081769949593522,-0.05649193536849789,1952.6087928358168,111657,0.9942926,0.9953404,0.00796975,332,6,1059.776123046875,1460.234375,18739.662,455.3724,0.9948887
-0.02259247715954274,-0.7720832276833676,0.1875642608400806,-0.03389229656252779,1952.6087928358168,108924,0.99121225,0.99183273,0.007935626,431,6,1048.1976318359375,1456.470947265625,16758.35,472.82077,0.99107885
7.161646427361612e-06,-1.0,0.19375415080695949,-0.011292657756557689,1952.6087928358168,105655,0.98594755,0.9905644,0.007829796,234,7,1033.0433349609375,1457.86962890625,19833.518,685.04517,0.9804098
0.022606800452397463,-0.8508373635289062,0.17931804147903288,0.011306981049412412,1952.6087928358168,108730,0.98929876,0.99013203,0.007877854,599,6,1045.2991943359375,1456.8660888671875,18409.146,459.7444,0.99058986
0.04520643925836759,-0.36613376420749044,0.1809040830598198,0.033906619855382514,1952.6087928358215,107728,0.9922659,0.99314845,0.007835431,409,6,1042.147216796875,1465.75048828125,18859.727,488.66473,0.992811
0.06780607806433772,0.8405682699174236,0.18643961920633736,0.05650625866135267,1952.6087928358168,105310,0.9980319,1.0012727,0.007831037,323,6,1033.328125,1463.630859375,16782.205,464.96576,1.0010455
0.09040571687030782,1.6271255734824104,0.1880703457160402,0.07910589746732277,1952.6087928358168,103151,1.0051241,1.0067846,0.007706972,341,7,1022.0647583007812,1467.5611572265625,16116.538,474.43637,1.0052047
0.11300535567627792,1.1647631555583229,0.1887184474409668,0.10170553627329287,1952.6087928358168,112668,1.00253,1.0025163,0.007982528,538,5,1063.8968505859375,1460.6951904296875,18344.04,458.7289,1.001454
0.13560499448224803,1.123051395719885,0.18885020719443765,0.12430517507926298,1952.6087928358168,113326,1.0006827,1.0033637,0.008077161,735,5,1068.8314208984375,1456.790771484375,17546.305,476.86694,1.0034263
0.15820463328821813,0.9514496298593114,0.18533128644973232,0.14690481388523308,1952.6087928358168,115007,0.9980799,1.0018078,0.008121767,499,5,1076.3426513671875,1456.4266357421875,16702.164,475.19193,1.0020503
0.18080427209418823,1.392919503334578,0.18847359236289352,0.16950445269120318,1952.6087928358168,113415,1.0011637,1.004492,0.008049657,630,5,1068.4876708984375,1458.2332763671875,19037.412,482.63998,1.0043122
0.20340391090015836,1.1036663225540198,0.18668609373307918,0.19210409149717328,1952.6087928358215,114219,1.0004339,1.001379,0.008086614,1024,5,1072.520751953125,1457.3143310546875,17188.496,460.94296,1.0014932
0.2260035497061285,0.9196264847820365,0.1852021362556979,0.21470373030314344,1952.6087928358168,114983,0.9988853,1.0008178,0.008121767,799,5,1076.3638916015625,1456.42236328125,18071.643,594.5688,0.9897823
0.24860318851209862,1.3326196380364914,0.18440694601585284,0.23730336910911354,1952.6087928358215,111722,0.99886733,1.0028338,0.008052136,599,6,1061.47021484375,1453.8922119140625,15388.636,464.7849,1.0030763
0.2712028273180687,1.05284598170381,0.18508090783445127,0.2599030079150837,1952.608792835812,111001,0.99776345,1.0007322,0.007988425,512,6,1056.9351806640625,1456.122802734375,17266.809,482.45526,1.0001926
0.29380246612403876,1.0714588537067682,0.18008910520969068,0.28250264672105374,1952.608792835812,109448,0.9990954,1.0011038,0.007968221,682,6,1050.3255615234375,1453.3333740234375,16437.96,457.54095,0.99975413
0.31640210493000887,0.40764642966185927,0.1760472440964066,0.3051022855270238,1952.6087928358215,108126,0.9922755,0.9959684,0.007936065,930,6,1046.142578125,1462.332275390625,14393.973,464.81317,0.9960423
0.339001743735979,1.0567129926205248,0.1739385619433224,0.32770192433299394,1952.6087928358215,112097,0.999988,1.0018573,0.007975808,728,5,1062.3975830078125,1463.3033447265625,16661.459,568.9067,0.98924434
0.3616013825419492,0.4965118224683688,0.18715505947415034,0.3503015631389641,1952.6087928358215,109899,0.9931581,0.9974725,0.007962103,1155,6,1053.43212890625,1460.3941650390625,16286.51,454.54593,0.9975713
0.3842010213479193,0.6024357261278954,0.19166726335101575,0.37290120194493426,1952.608792835812,116866,0.99436796,0.99845016,0.008177869,735,5,1084.8150634765625,1457.9986572265625,17715.158,558.4738,0.9870983
0.4068006601538893,1.1758388530761545,0.18053330884672966,0.3955008407509043,1952.608792835812,120580,0.9992411,1.002699,0.008209388,837,4,1099.765625,1460.2178955078125,15660.293,610.5569,0.97552335
0.42940029895985943,0.5179260819289221,0.19053994905834157,0.41810047955687435,1952.6087928358215,116771,0.99601805,0.9994006,0.008150363,945,5,1084.4940185546875,1459.4356689453125,16154.145,725.79645,0.98107404
0.4519999377658296,1.0,0.18753067182583605,0.4407001183628445,1952.6087928358215,117655,0.99958926,1.0034844,0.00813117,716,4,1087.434814453125,1461.3231201171875,18855.457,407.18723,1.0015903
0.4745995765717997,0.6884922724908513,0.19083076716443573,0.46329975716881466,1952.608792835812,121003,0.9952425,0.9972776,0.00827017,921,4,1102.7919921875,1456.390625,20243.574,607.187,1.0011003
0.4971992153777698,1.5653016604102112,0.1918260180322748,0.4858993959747847,1952.6087928358215,116796,0.999964,1.0026215,0.008177866,1470,5,1084.8272705078125,1458.005859375,13280.132,572.9134,1.0030972
0.51979885418374,1.3434726573834275,0.1890714843246344,0.5084990347807549,1952.608792835812,113908,0.9969885,1.000936,0.008140248,1126,9,1073.204345703125,1454.478271484375,12797.07,615.7487,0.9922682
0.54239849298971,1.0805347866087949,0.18924096513592015,0.5310986735867249,1952.6087928358215,113960,0.9947268,0.9990779,0.008140248,1228,5,1073.1810302734375,1454.478759765625,14135.328,447.80078,0.99942476
0.5649981317956801,1.1166191912519454,0.1842344445354367,0.5536983123926951,1952.6087928358168,112324,0.9936638,0.998792,0.008099486,1170,5,1066.3275146484375,1456.2435302734375,19097.584,478.90714,0.99862844
0.5875977706016502,1.1530790581479409,0.17622046791249577,0.5762979511986652,1952.6087928358168,115520,0.9961982,0.99764186,0.00814157,1335,5,1080.15966796875,1460.9622802734375,13664.302,569.97675,0.9997154
0.6101974094076204,1.1809156984650795,0.17911740093694917,0.5988975900046353,1952.6087928358168,113857,0.99869573,1.0000479,0.008102933,1117,5,1073.6590576171875,1461.48828125,14359.616,447.4957,1.0009692
0.6327970482135904,0.9363662238538416,0.18585282619700857,0.6214972288106053,1952.6087928358168,114830,0.9943259,0.99899125,0.008108114,1198,5,1076.898193359375,1461.0067138671875,15476.578,444.35342,0.99872404
0.6553966870195606,0.894729287015818,0.18659014339331903,0.6440968676165755,1952.6087928358168,118834,0.9936717,0.9981126,0.008248759,1072,4,1094.843017578125,1456.7066650390625,16458.197,590.9314,0.98688143
0.6779963258255306,0.9611457315370586,0.18038662792195206,0.6666965064225456,1952.6087928358215,120804,0.99639565,0.99956137,0.008286362,1092,4,1103.2174072265625,1456.852783203125,17821.582,427.56073,0.99895775
0.7005959646315008,1.308004356445686,0.18618893541818424,0.6892961452285158,1952.6087928358168,118777,1.001177,0.99664867,0.0082743,1170,4,1095.1654052734375,1455.35693359375,13515.433,732.9876,1.0015992
0.7231956034374709,1.2236329238787234,0.18534223655213342,0.7118957840344858,1952.6087928358168,118858,0.9988608,1.0016482,0.00822322,1170,4,1094.504150390625,1458.0537109375,21991.547,438.49805,0.9999983
0.745795242243441,0.9412562833217062,0.1823914454980672,0.7344954228404559,1952.6087928358168,120221,0.9965074,0.99972785,0.008282524,1117,4,1100.6556396484375,1456.37451171875,20912.564,586.94293,0.99237305
0.7683948810494112,1.3156014350489116,0.1925228927338423,0.757095061646426,1952.6087928358456,116543,1.0011512,1.0020128,0.008232877,1050,5,1085.476318359375,1455.099609375,17689.74,432.17053,1.0013996
0.7909945198553817,1.3516421620563723,0.18433483140269122,0.7796947004523964,1952.608792835848,115601,1.0015932,1.0023229,0.008180787,877,5,1080.3040771484375,1454.2344970703125,15134.506,435.61548,1.0020654
0.8135941586613522,1.4022844169503905,0.18833328483491452,0.8022943392583669,1952.6087928358456,113943,1.0009632,1.0024796,0.008140248,921,5,1073.169189453125,1454.475830078125,20239.684,433.60577,1.0019077
0.8361937974673226,1.1186390781368962,0.18391611890595314,0.8248939780643374,1952.608792835848,112372,0.99794185,1.0001174,0.008125026,682,5,1066.6302490234375,1454.896728515625,19309.97,443.03455,1.001009
0.8587934362732931,1.0166733793577427,0.1725164365262746,0.8474936168703078,1952.6087928358456,113361,0.9986106,0.99894977,0.008075591,871,5,1070.5452880859375,1463.1051025390625,18405.648,564.61255,0.98875266
0.8813930750792635,1.1083062292257826,0.1784647465237385,0.8700932556762783,1952.6087928358456,113895,1.0002538,1.000444,0.008102935,837,5,1073.6485595703125,1461.484130859375,17025.377,439.61316,1.0017014
