time,flux,flux_err,time_bin_start,time_bin_size,cadenceno,quality
-1.2051106794762092,0.8524204592112987,0.04587130847754869,-1.2111363511180002,1041.2360597014929,601410,98
-1.1930593361926272,0.9755944249122561,0.046163313950810796,-1.1990850078344182,1041.2360597014906,606238,79
-1.1810079929090451,0.9904885549599567,0.04464378592803782,-1.1870336645508361,1041.2360597014929,593777,132
-1.168956649625463,1.0378776097804887,0.04461422375314259,-1.174982321267254,1041.2360597014929,583253,173
-1.1569053063418808,0.9973817608790325,0.04525876678194064,-1.162930977983672,1041.2360597014929,595500,135
-1.1448539630582988,0.9668220978963326,0.045391891317342926,-1.1508796347000898,1041.2360597014929,601320,116
-1.1328026197747167,1.0577652051909001,0.04444293325024671,-1.1388282914165078,1041.2360597014906,582137,86
-1.1207512764911347,1.0115246699169789,0.0445447070156023,-1.1267769481329257,1041.2360597014929,587936,142
-1.1086999332075527,0.9647971471151727,0.045679075244167595,-1.1147256048493437,1041.2360597014929,604977,97
-1.0966485899239704,0.9644253371242661,0.04520583161941434,-1.1026742615657614,1041.2360597014917,592279,97
-1.0845972466403884,1.028510474532134,0.04536584074117385,-1.0906229182821794,1041.2360597014917,592632,97
-1.0725459033568063,1.0973547484942257,0.04534475021563804,-1.0785715749985973,1041.2360597014929,582553,109
-1.0604945600732243,0.9431638023106581,0.04729456785150537,-1.0665202317150153,1041.2360597014929,602486,105
-1.048443216789642,1.025014793589197,0.04611010282711327,-1.0544688884314333,1041.2360597014906,591847,141
-1.03639187350606,1.025338495913101,0.04552225705654207,-1.042417545147851,1041.2360597014929,585403,89
-1.024340530222478,0.9589804028223348,0.04650857809667628,-1.030366201864269,1041.2360597014929,593416,123
-1.012289186938896,0.9954099135869471,0.04668010444041992,-1.018314858580687,1041.2360597014929,598500,102
-1.0002378436553139,1.0967653459456284,0.045727564996873575,-1.006263515297105,1041.2360597014929,587526,80
-0.9881865003717317,0.9314242064142049,0.04610127551855728,-0.9942121720135227,1041.2360597014906,585762,61
-0.9761351570881496,0.9636501639174161,0.04771362454776806,-0.9821608287299406,1041.2360597014929,596069,97
-0.9640838138045675,1.057705280258656,0.04810094373888963,-0.9701094854463586,1041.2360597014906,597526,109
-0.9520324705209855,0.9828617156000911,0.04831193608055843,-0.9580581421627765,1041.2360597014929,596830,66
-0.9399811272374033,1.0912553615455405,0.046621244161578416,-0.9460067988791944,1041.2360597014929,581513,105
-0.9279297839538212,0.9855297735512387,0.048295718426330826,-0.9339554555956123,1041.2360597014929,599948,121
-0.9158784406702392,1.0378716930787577,0.04839811811019557,-0.9219041123120302,1041.2360597014929,599465,66
-0.9038270973866571,0.9516274464806298,0.047248630773202314,-0.9098527690284481,1041.2360597014929,592396,21
-0.891775754103075,1.0877788511329345,0.04747358378446696,-0.897801425744866,1041.236059701488,588574,75
-0.8797244108194929,1.0767882159522717,0.048105007262492505,-0.885750082461284,1041.2360597014929,596229,66
-0.8676730675359108,0.9220198100908992,0.048534493280839475,-0.8736987391777019,1041.2360597014929,603250,44
-0.8556217242523287,1.0320897811735745,0.04821038732799061,-0.8616473958941198,1041.2360597014929,598174,44
-0.8435703809687467,0.9691351800031459,0.046389113711363936,-0.8495960526105377,1041.2360597014929,578741,73
-0.8315190376851646,1.1069862055642605,0.048997252945242396,-0.8375447093269556,1041.2360597014929,609127,67
-0.8194676944015824,1.0168341940412258,0.04717715185870521,-0.8254933660433735,1041.2360597014929,597445,126
-0.8074163511180004,1.0245045064233627,0.04612090539690924,-0.8134420227597914,1041.2360597014929,594851,131
-0.7953650078344183,1.0120610608450882,0.04600766535354684,-0.8013906794762093,1041.2360597014929,588092,142
-0.7833136645508362,1.0451578770044516,0.046853186469766536,-0.7893393361926272,1041.2360597014929,595125,125
-0.771262321267254,1.0184990988764555,0.04596804732965253,-0.7772879929090452,1041.2360597014929,590931,101
-0.759210977983672,0.9784001487121214,0.04671318657055375,-0.765236649625463,1041.236059701488,597212,41
-0.74715963470009,1.0100979652094997,0.04688426489851806,-0.753185306341881,1041.2360597014906,600492,124
-0.7351082914165079,0.9434837671101552,0.04622116676356343,-0.7411339630582989,1041.2360597014977,595593,81
-0.7230569481329258,1.0618662717352538,0.0463895158270788,-0.7290826197747168,1041.236059701488,592705,123
-0.7110056048493436,1.0120641519430753,0.04574720890661551,-0.7170312764911347,1041.2360597014977,584970,101
-0.6989542615657616,1.0197922777294735,0.04690117122380288,-0.7049799332075526,1041.236059701488,606837,82
-0.6869029182821795,0.9780517972468258,0.04704657978448692,-0.6929285899239706,1041.2360597014977,597895,126
-0.6748515749985974,1.0025675591911642,0.046148297364415634,-0.6808772466403884,1041.236059701488,589196,81
-0.6628002317150153,0.9926060194607683,0.046295910971142135,-0.6688259033568064,1041.236059701488,598401,61
-0.6507488884314332,0.9338618034806467,0.046355052178625795,-0.6567745600732243,1041.2360597014977,591199,164
-0.6386975451478512,1.0542694015176843,0.04625935884824398,-0.6447232167896422,1041.236059701488,592521,81
-0.6266462018642691,1.0373008222994022,0.046360783015123835,-0.6326718735060601,1041.2360597014977,596860,102
-0.614594858580687,0.9742448066457038,0.04682705599011039,-0.620620530222478,1041.236059701488,600317,83
-0.6025435152971049,1.0774313927224262,0.047152952654583115,-0.608569186938896,1041.236059701488,601332,84
-0.5904921720135228,0.949121735280879,0.04593792360981657,-0.5965178436553139,1041.2360597014977,590457,101
-0.5784408287299407,1.016698588739854,0.04551777782390646,-0.5844665003717318,1041.236059701488,584796,80
-0.5663894854463587,1.1298242273276677,0.046356486349142356,-0.5724151570881497,1041.2360597014977,592377,82
-0.5543381421627765,0.957472184376812,0.046813778011711195,-0.5603638138045676,1041.236059701488,599145,83
-0.5422867988791944,0.9364985957457589,0.046619986822764595,-0.5483124705209855,1041.2360597014977,597299,124
-0.5302354555956124,1.0396878399620726,0.045757087536039145,-0.5362611272374034,1041.236059701488,589179,90
-0.5181841123120303,1.0586333018355427,0.047134307068052786,-0.5242097839538213,1041.236059701488,601958,84
-0.5061327690284483,0.9750813889450919,0.046489138676604674,-0.5121584406702393,1041.2360597014977,596670,133
-0.49408142574486613,1.0215402619977414,0.04583299088103213,-0.5001070973866572,1041.236059701488,589872,80
-0.48203008246128404,0.9999095555546912,0.04586523170139663,-0.4880557541030751,1041.2360597014977,588838,81
-0.46997873917770194,1.061263637170277,0.04656719102791021,-0.47600441081949296,1041.236059701488,596536,113
-0.45792739589411985,0.9761225400340231,0.04674461635228582,-0.4639530675359109,1041.2360597014977,600300,103
-0.4458760526105377,1.1091519595313306,0.04573233409661983,-0.4519017242523288,1041.2360597014977,584404,81
-0.4338247093269556,0.9738909044707122,0.04578083421657406,-0.4398503809687466,1041.236059701488,592709,80
-0.42177336604337357,0.9776003924474822,0.046472021615784016,-0.4277990376851646,1041.2360597014929,592866,113
-0.40972202275979147,1.04289300375063,0.04626382883390674,-0.4157476944015825,1041.2360597014929,592526,102
-0.3976706794762094,1.0208570098798408,0.046264516581241866,-0.4036963511180004,1041.2360597014929,593953,81
-0.3856193361926273,0.9015779323021107,0.046025881773512536,-0.3916450078344183,1041.2360597014929,590060,91
-0.3735679929090452,0.9495441256008642,0.046862354320214315,-0.3795936645508362,1041.236059701488,599972,103
-0.3615166496254631,1.0090458536660054,0.045828691126839946,-0.36754232126725417,1041.2360597014977,591433,40
-0.349465306341881,1.1511689174570687,0.04657461979626799,-0.355490977983672,1041.236059701488,595798,62
-0.33741396305829896,1.0156851398995714,0.04660320580904348,-0.34343963470009,1041.2360597014929,597076,41
-0.32536261977471687,1.0040793720883168,0.046255356966837,-0.3313882914165079,1041.2360597014929,596402,81
-0.31331127649113477,0.9224467026084842,0.04665738547420777,-0.3193369481329258,1041.2360597014929,594259,62
-0.3012599332075527,1.0496857832018966,0.04563626922159928,-0.3072856048493437,1041.2360597014929,586044,40
-0.2892085899239706,0.9893345359135967,0.046669301932602686,-0.2952342615657616,1041.236059701488,602381,82
-0.27715724664038854,1.0563872294844678,0.04759806179162832,-0.28318291828217956,1041.2360597014929,604388,21
-0.26510590335680645,1.0089696557721932,0.04621051335086067,-0.27113157499859747,1041.2360597014929,594824,61
-0.25305456007322435,0.9484650714979406,0.04537714136735369,-0.2590802317150154,1041.2360597014929,584845,79
-0.24100321678964226,0.9656275709773297,0.04683864803826239,-0.24702888843143328,1041.2360597014906,599781,103
-0.22895187350606017,1.05310432331504,0.046443568030412136,-0.2349775451478512,1041.2360597014929,594945,82
-0.21690053022247807,1.066278186220596,0.046101733621426264,-0.22292620186426912,1041.2360597014929,594321,81
-0.20484918693889598,0.9169290330289467,0.047332287094716,-0.21087485858068702,1041.2360597014906,588367,129
-0.1927978436553139,0.9474217061563014,0.04645455268431471,-0.19882351529710496,1041.2360597014929,594843,144
-0.18074650037173182,0.9365516005974992,0.046487344086925446,-0.18677217201352286,1041.2360597014929,593381,82
-0.16869515708814972,1.009998830056117,0.04554793066915981,-0.17472082872994077,1041.2360597014929,585684,120
-0.15664381380456766,1.0176683270629518,0.04604274411048626,-0.16266948544635867,1041.2360597014906,592895,101
-0.14459247052098556,0.9859327934461356,0.04683879779568954,-0.1506181421627766,1041.2360597014929,599349,103
-0.13254112723740347,0.8718777436886198,0.04638244100662043,-0.1385667988791945,1041.2360597014906,590538,82
-0.1204897839538214,1.001965928389402,0.045561141417491124,-0.12651545559561245,1041.2360597014929,589376,59
-0.1084384406702393,1.0187204523089717,0.04623385624761659,-0.11446411231203035,1041.2360597014929,588632,82
-0.09638709738665721,1.1176074307800887,0.04684227377156531,-0.10241276902844826,1041.2360597014917,599695,83
-0.08433575410307514,0.9868961196861736,0.04601656300495906,-0.09036142574486618,1041.2360597014917,592271,81
-0.07228441081949305,0.7299955001310818,0.04512862435391221,-0.0783100824612841,1041.2360597014929,579881,59
-0.060233067535910956,0.7946711199715399,0.0467939125131485,-0.066258739177702,1041.2360597014929,602603,103
-0.048181724252328875,0.8771134695583178,0.04722862874092519,-0.05420739589411991,1041.2360597014906,599760,63
-0.036130380968746795,0.9386571488393184,0.04743166239605171,-0.04215605261053784,1041.2360597014929,594156,21
-0.0240790376851647,0.7464778970383605,0.045543834169340346,-0.030104709326955748,1041.2360597014929,594436,19
-0.01202769440158262,0.07668108010203212,0.04725474974565497,-0.018053366043373653,1041.2360597014906,618215,81
2.3648881999459824e-05,-0.7334624429470333,0.049695806258046364,-0.0060020227597915865,1041.2360597014929,634075,0
0.012074992165581555,-0.9604170271301349,0.052480491510548025,0.006049320523790508,1041.2360597014929,594920,26
0.024126335449163636,-0.910183835081702,0.0538206602954348,0.018100663807372602,1041.2360597014906,603263,26
0.03617767873274573,-1.0,0.0548618662390704,0.03015200709095467,1041.2360597014954,590449,0
0.04822902201632781,-0.6876239407981786,0.05246072441766326,0.04220335037453679,1041.236059701488,604503,102
0.06028036529990988,-0.5796016032262481,0.05159212500568596,0.05425469365811883,1041.2360597014929,581595,25
0.07233170858349197,0.08012424524829176,0.04903715793113179,0.06630603694170092,1041.2360597014929,604931,22
0.08438305186707407,0.8686658489926538,0.04759050725578747,0.07835738022528302,1041.2360597014929,611296,41
0.09643439515065616,1.1472055436811843,0.04631144298536876,0.09040872350886511,1041.2360597014929,590459,40
0.10848573843423825,1.1776179422062056,0.046531378535806724,0.10246006679244721,1041.2360597014929,595015,40
0.12053708171782032,1.079198455970611,0.04592663283920181,0.1145114100760293,1041.236059701488,588089,60
0.1325884250014024,1.0038332880303253,0.04850352387254789,0.12656275335961134,1041.2360597014929,616568,21
0.14463976828498448,0.9041697938804847,0.047084809352862626,0.13861409664319344,1041.2360597014929,600377,41
0.15669111156856658,0.9459030869905396,0.04594519258705344,0.15066543992677553,1041.2360597014929,589464,40
0.16874245485214867,1.0165944242205434,0.048329280584022506,0.16271678321035762,1041.2360597014929,616339,64
0.18079379813573077,1.0491319794575564,0.0465332449164068,0.17476812649393972,1041.2360597014929,594644,20
0.19284514141931283,1.0299433583285318,0.04675000571525894,0.1868194697775218,1041.236059701488,599700,41
0.2048964847028949,0.9737802828337783,0.04622296035098847,0.19887081306110385,1041.2360597014929,591079,61
0.216947827986477,1.0574080634009377,0.04733941078052841,0.21092215634468595,1041.2360597014929,601176,63
0.2289991712700591,0.9333132925759394,0.04791920763640712,0.22297349962826804,1041.2360597014929,612949,63
0.24105051455364118,0.9661625554529628,0.04735839931421413,0.23502484291185013,1041.2360597014929,596633,42
0.2531018578372233,1.0500043938670598,0.04720798576617996,0.24707618619543223,1041.2360597014906,598884,42
0.26515320112080537,0.9855165406428487,0.047036598555792106,0.2591275294790143,1041.2360597014977,602147,62
