time,flux,flux_err,time_bin_start,time_bin_size,cadenceno,quality
-2.018593689190346,nan,nan,-2.0366642304838787,3122.589535522392,125540,78
-1.9824526066032815,nan,nan,-2.0005231478968137,3122.589535522392,129856,0
-1.9463115240162168,nan,nan,-1.964382065309749,3122.589535522392,123768,0
-1.910170441429152,nan,nan,-1.9282409827226843,3122.589535522392,128594,0
-1.8740293588420873,nan,nan,-1.8920999001356196,3122.5895355223897,123273,0
-1.8378882762550226,nan,nan,-1.8559588175485549,3122.589535522392,130322,0
-1.8017471936679579,nan,nan,-1.8198177349614901,3122.5895355223897,124609,0
-1.7656061110808932,nan,nan,-1.7836766523744254,3122.589535522392,128613,0
-1.7294650284938284,nan,nan,-1.747535569787361,3122.589535522392,127270,0
-1.6933239459067637,nan,nan,-1.711394487200296,3122.589535522392,123297,0
-1.657182863319699,nan,nan,-1.6752534046132315,3122.589535522387,126320,0
-1.6210417807326343,nan,nan,-1.6391123220261667,3122.589535522392,128496,0
-1.5849006981455696,nan,nan,-1.602971239439102,3122.589535522392,127748,0
-1.5487596155585048,nan,nan,-1.5668301568520373,3122.589535522392,123315,0
-1.51261853297144,nan,nan,-1.5306890742649726,3122.589535522392,129047,0
-1.4764774503843756,nan,nan,-1.4945479916779079,3122.589535522392,124226,0
-1.4403363677973107,nan,nan,-1.4584069090908431,3122.589535522392,128894,87
-1.4041952852102462,nan,nan,-1.4222658265037784,3122.589535522392,123838,0
-1.3680542026231812,nan,nan,-1.3861247439167137,3122.589535522392,133271,97
-1.3319131200361167,nan,nan,-1.349983661329649,3122.589535522392,123343,0
-1.2957720374490518,nan,nan,-1.3138425787425843,3122.589535522392,130251,0
-1.2596309548619873,nan,nan,-1.2777014961555195,3122.589535522392,122826,0
-1.2234898722749223,nan,nan,-1.2415604135684548,3122.589535522392,127827,0
-1.1873487896878578,nan,nan,-1.20541933098139,3122.589535522392,126859,0
-1.151207707100793,nan,nan,-1.1692782483943254,3122.589535522392,124353,167
-1.1150666245137284,nan,nan,-1.1331371658072606,3122.589535522387,124634,81
-1.0789255419266637,nan,nan,-1.096996083220196,3122.589535522392,127387,0
-1.042784459339599,nan,nan,-1.0608550006331312,3122.589535522387,128678,178
-1.0066433767525342,nan,nan,-1.0247139180460665,3122.589535522392,123407,87
-0.9705022941654695,nan,nan,-0.9885728354590019,3122.589535522392,127907,0
-0.9343612115784048,nan,nan,-0.9524317528719372,3122.589535522392,124594,81
-0.8982201289913401,nan,nan,-0.9162906702848724,3122.589535522392,127838,0
-0.8620790464042754,nan,nan,-0.8801495876978077,3122.5895355223897,120572,0
-0.8259379638172106,nan,nan,-0.844008505110743,3122.589535522392,126461,0
-0.7897968812301459,nan,nan,-0.8078674225236783,3122.589535522392,124843,0
-0.7536557986430812,nan,nan,-0.7717263399366135,3122.5895355223897,129285,0
-0.7175147160560165,nan,nan,-0.7355852573495489,3122.589535522392,122346,0
-0.6813736334689517,nan,nan,-0.6994441747624842,3122.589535522392,126958,195
-0.645232550881887,nan,nan,-0.6633030921754195,3122.589535522392,127004,97
-0.6090914682948224,nan,nan,-0.6271620095883548,3122.589535522387,123390,0
-0.5729503857077577,nan,nan,-0.59102092700129,3122.589535522392,122709,0
-0.536809303120693,nan,nan,-0.5548798444142253,3122.589535522392,127458,190
-0.5006682205336282,nan,nan,-0.5187387618271606,3122.589535522392,125966,0
-0.46452713794656353,nan,nan,-0.4825976792400959,3122.589535522392,121803,93
-0.4283860553594988,nan,nan,-0.44645659665303117,3122.589535522392,123919,170
-0.3922449727724341,nan,nan,-0.41031551406596645,3122.589535522392,123697,0
-0.35610389018536937,nan,nan,-0.3741744314789017,3122.589535522392,118771,93
-0.31996280759830464,nan,nan,-0.338033348891837,3122.589535522392,117104,89
-0.2838217250112399,nan,nan,-0.3018922663047723,3122.589535522392,116467,273
-0.2476806424241752,nan,nan,-0.26575118371770756,3122.589535522392,115392,0
-0.21153955983711048,nan,nan,-0.22961010113064284,3122.589535522392,117597,0
-0.17539847725004581,nan,nan,-0.19346901854357812,3122.5895355223824,117122,0
-0.13925739466298115,nan,nan,-0.1573279359565135,3122.589535522392,117187,0
-0.10311631207591643,nan,nan,-0.12118685336944879,3122.589535522392,114858,321
-0.0669752294888517,nan,nan,-0.08504577078238407,3122.589535522392,120178,0
-0.030834146901786985,nan,nan,-0.048904688195319346,3122.589535522392,,
0.005306935685277736,nan,nan,-0.012763605608254625,3122.589535522392,,
0.04144801827234243,nan,nan,0.023377476978810097,3122.589535522387,,
0.07758910085940712,nan,nan,0.05951855956587476,3122.589535522392,122462,0
0.11373018344647184,nan,nan,0.09565964215293948,3122.589535522392,117706,292
0.14987126603353657,nan,nan,0.1318007247400042,3122.589535522392,118342,170
0.1860123486206013,nan,nan,0.16794180732706893,3122.5895355223897,117824,261
0.22215343120766598,nan,nan,0.20408288991413362,3122.589535522392,114307,0
0.2582945137947307,nan,nan,0.24022397250119834,3122.5895355223897,117863,174
0.2944355963817954,nan,nan,0.27636505508826303,3122.589535522392,115438,157
0.3305766789688601,nan,nan,0.31250613767532776,3122.589535522392,118313,85
0.36671776155592484,nan,nan,0.3486472202623925,3122.589535522392,117839,174
0.40285884414298956,nan,nan,0.3847883028494572,3122.589535522392,116575,91
0.4389999267300543,nan,nan,0.4209293854365219,3122.589535522392,113583,83
0.475141009317119,nan,nan,0.45707046802358664,3122.589535522387,118911,250
0.5112820919041836,nan,nan,0.4932115506106513,3122.589535522392,117229,178
0.5474231744912484,nan,nan,0.5293526331977161,3122.589535522392,116569,182
0.5835642570783132,nan,nan,0.5654937157847808,3122.589535522392,117245,267
0.6197053396653779,nan,nan,0.6016347983718455,3122.589535522392,115578,315
0.6558464222524425,nan,nan,0.6377758809589102,3122.5895355223824,121028,386
0.6919875048395072,nan,nan,0.6739169635459749,3122.589535522392,117917,348
0.7281285874265719,nan,nan,0.7100580461330396,3122.589535522392,117218,267
0.7642696700136367,nan,nan,0.7461991287201043,3122.589535522392,111772,0
0.8004107526007014,nan,nan,0.782340211307169,3122.589535522392,113501,0
0.8365518351877661,nan,nan,0.8184812938942337,3122.589535522392,110380,91
0.8726929177748308,nan,nan,0.8546223764812985,3122.589535522387,110846,215
0.9088340003618955,nan,nan,0.8907634590683631,3122.589535522392,111843,105
0.9449750829489603,nan,nan,0.9269045416554278,3122.589535522392,111811,105
0.981116165536025,nan,nan,0.9630456242424925,3122.589535522392,109712,93
1.0172572481230897,nan,nan,0.9991867068295572,3122.589535522392,114138,195
1.0533983307101544,nan,nan,1.035327789416622,3122.589535522392,108917,113
1.0895394132972192,nan,nan,1.0714688720036867,3122.589535522387,103611,186
1.1256804958842839,nan,nan,1.1076099545907514,3122.589535522392,107912,0
1.1618215784713484,nan,nan,1.1437510371778161,3122.589535522392,100684,87
1.1979626610584133,nan,nan,1.1798921197648808,3122.589535522392,107080,0
1.2341037436454778,nan,nan,1.2160332023519456,3122.589535522392,103628,93
1.2702448262325428,nan,nan,1.2521742849390103,3122.589535522392,107929,0
1.3063859088196073,nan,nan,1.288315367526075,3122.589535522387,102614,285
1.342526991406672,nan,nan,1.3244564501131397,3122.589535522392,101666,512
1.3786680739937367,nan,nan,1.3605975327002044,3122.589535522392,106270,348
1.4148091565808014,nan,nan,1.3967386152872692,3122.589535522392,106996,399
1.4509502391678661,nan,nan,1.432879697874334,3122.589535522392,103636,465
1.4870913217549309,nan,nan,1.4690207804613986,3122.589535522392,103656,465
1.5232324043419956,nan,nan,1.5051618630484631,3122.589535522392,103453,491
1.5593734869290603,nan,nan,1.541302945635528,3122.589535522392,108771,381
1.595514569516125,nan,nan,1.5774440282225926,3122.589535522392,102647,381
1.6316556521031897,nan,nan,1.6135851108096575,3122.589535522392,103673,465
1.6677967346902545,nan,nan,1.649726193396722,3122.589535522392,102711,476
1.7039378172773192,nan,nan,1.685867275983787,3122.5895355223824,107212,512
1.740078899864384,nan,nan,1.7220083585708514,3122.589535522392,109627,465
1.7762199824514484,nan,nan,1.7581494411579162,3122.589535522392,102683,476
1.8123610650385134,nan,nan,1.7942905237449809,3122.589535522392,106045,307
1.8485021476255779,nan,nan,1.8304316063320456,3122.589535522392,102699,476
1.8846432302126428,nan,nan,1.8665726889191103,3122.5895355223965,102607,417
1.9207843127997075,nan,nan,1.902713771506175,3122.589535522387,105495,534
1.9569253953867722,nan,nan,1.9388548540932398,3122.589535522392,102745,442
1.9930664779738367,nan,nan,1.9749959366803045,3122.589535522392,103698,279
2.0292075605609017,nan,nan,2.011137019267369,3122.589535522392,103717,186
2.065348643147966,nan,nan,2.0472781018544337,3122.589535522392,104305,562
2.101489725735031,nan,nan,2.0834191844414987,3122.589535522392,100414,234
2.1376308083220956,nan,nan,2.1195602670285636,3122.5895355223897,91295,0
2.1737718909091606,nan,nan,2.155701349615628,3122.5895355223897,91319,240
2.209912973496225,nan,nan,2.1918424322026926,3122.589535522392,91343,0
2.24605405608329,nan,nan,2.2279835147897575,3122.589535522392,97040,0
2.2821951386703545,nan,nan,2.264124597376822,3122.589535522392,91310,120
2.318336221257419,nan,nan,2.300265679963887,3122.589535522387,91334,0
2.354477303844484,nan,nan,2.3364067625509515,3122.589535522392,96206,0
2.390618386431549,nan,nan,2.3725478451380164,3122.589535522392,86994,0
2.426759469018613,nan,nan,2.408688927725081,3122.5895355223342,97078,0
2.4629005516056774,nan,nan,2.444830010312145,3122.589535522392,87869,128
2.499041634192742,nan,nan,2.48097109289921,3122.589535522392,96222,0
2.535182716779807,nan,nan,2.5171121754862744,3122.589535522392,91336,120
2.5713237993668714,nan,nan,2.5532532580733394,3122.5895355223824,85297,234
2.6074648819539363,nan,nan,2.589394340660404,3122.589535522392,94342,113
2.643605964541001,nan,nan,2.6255354232474684,3122.589535522392,94666,0
2.6797470471280658,nan,nan,2.6616765058345333,3122.589535522392,89663,124
2.7158881297151303,nan,nan,2.6978175884215982,3122.589535522392,89688,0
2.752029212302195,nan,nan,2.7339586710086627,3122.589535522392,99260,0
2.7881702948892597,nan,nan,2.7700997535957272,3122.589535522392,92815,117
2.8243113774763247,nan,nan,2.806240836182792,3122.589535522392,91367,0
2.860452460063389,nan,nan,2.842381918769857,3122.589535522392,91391,0
2.896593542650454,nan,nan,2.8785230013569216,3122.589535522392,94625,0
2.9327346252375186,nan,nan,2.914664083943986,3122.589535522387,90210,0
2.9688757078245835,nan,nan,2.950805166531051,3122.589535522392,94361,113
3.005016790411648,nan,nan,2.9869462491181156,3122.589535522392,91406,0
3.041157872998713,nan,nan,3.0230873317051805,3122.589535522392,96281,0
3.0772989555857775,nan,nan,3.059228414292245,3122.589535522392,91393,0
3.1134400381728424,nan,nan,3.09536949687931,3122.5895355223897,88747,0
3.149581120759907,nan,nan,3.1315105794663745,3122.589535522392,92893,0
3.1857222033469714,nan,nan,3.1676516620534394,3122.5895355223897,97805,124
3.2218632859340364,nan,nan,3.203792744640504,3122.589535522392,96268,128
3.2580043685211013,nan,nan,3.239933827227569,3122.589535522392,84352,273
3.294145451108166,nan,nan,3.2760749098146333,3122.589535522392,90220,107
3.3302865336952303,nan,nan,3.3122159924016983,3122.589535522392,102985,332
3.3664276162822953,nan,nan,3.348357074988763,3122.589535522387,92986,117
3.4025686988693598,nan,nan,3.3844981575758277,3122.589535522392,97203,538
3.4387097814564247,nan,nan,3.4206392401628922,3122.589535522392,95903,332
3.474850864043489,nan,nan,3.456780322749957,3122.589535522392,99674,409
3.510991946630554,nan,nan,3.4929214053370217,3122.589535522392,97141,215
3.5471330292176186,nan,nan,3.5290624879240866,3122.589535522392,97218,431
3.5832741118046836,nan,nan,3.565203570511151,3122.589535522392,103070,553
3.619415194391748,nan,nan,3.6013446530982156,3122.589535522392,98463,630
