time,flux,flux_err,time_bin_start,time_bin_size,cadenceno,sap_flux,kspsap_flux,kspsap_flux_err,quality,orbitid,sap_x,sap_y,sap_bkg,sap_bkg_err,kspsap_flux_sml,kspsap_flux_lag
-0.33084222522917717,1.144789242562248,0.17407359962285346,-0.33636048830467696,953.55585944636,143603,1.0022681,1.0014632,0.011115229,614,4,1370.208251953125,1366.399169921875,-237.40002,391.59848,1.0008576,1.0016552
-0.3198056990781777,1.3042455876285368,0.17606538670858055,-0.3253239621536774,953.55585944636,142945,1.0035367,1.0035236,0.011098037,525,4,1367.1771240234375,1366.1478271484375,-194.5018,351.32797,1.0022155,1.0049702
-0.3087691729271781,1.4546751626210135,0.1778082673121341,-0.3142874360026779,953.55585944636,146787,1.0044019,1.0047593,0.011212658,630,4,1387.3682861328125,1367.8299560546875,-391.23334,461.71896,1.0032077,1.005579
-0.2977326467761786,0.821962280673962,0.17591032882679503,-0.30325090985167835,953.55585944636,142952,0.99940914,0.9987669,0.0110980375,420,4,1367.1778564453125,1366.1484375,-19.008463,369.76514,0.9993961,0.9980902
-0.286696120625179,1.2387958074278393,0.17287776787751086,-0.2922143837006788,953.55585944636,139956,1.0018046,1.0024947,0.011003472,716,5,1350.5223388671875,1364.7564697265625,-284.805,405.9395,1.0015054,1.00278
-0.27565959447417954,0.811805969875184,0.18358512236174251,-0.2811778575496793,953.55585944636,149651,0.9984111,0.99868834,0.011302497,442,3,1403.1917724609375,1369.151123046875,-50.095947,410.5192,0.9996482,0.99735737
-0.26462306832317994,1.242964984140226,0.17071807127852348,-0.27014133139867974,953.55585944636,140545,1.0033383,1.0026462,0.011022553,799,5,1353.8822021484375,1365.0377197265625,-378.87537,404.63977,1.0015029,1.0034517
-0.25358654217218046,0.9287181912848284,0.1767106439915014,-0.2591048052476802,953.55585944636,138628,0.9988637,0.9995855,0.0109623,754,5,1343.2711181640625,1364.1527099609375,-131.57002,382.93448,1.0000913,0.99809444
-0.2425500160211809,0.9185878973088237,0.18114036784945725,-0.24806827909668067,953.55585944636,150062,1.0007238,0.9998195,0.011315214,538,3,1405.4312744140625,1369.337890625,-12.385776,353.98712,1.0001417,0.99920523
-0.23151348987018136,1.016050466521793,0.1729536185955475,-0.23703175294568113,953.55585944636,139959,0.99888164,1.000522,0.011003472,921,5,1350.522216796875,1364.75634765625,-243.83223,376.518,1.0004355,0.99953383
-0.22047696371918182,1.0053966372356997,0.1726439207091059,-0.2259952267946816,953.55585944636,139928,1.0003666,1.0006775,0.011003472,409,5,1350.5224609375,1364.7574462890625,-124.76274,405.95575,1.000635,1.0001186
-0.2094404375681823,0.941731248724727,0.1876190579023308,-0.21495870064368205,953.5558594463577,153274,1.0002394,0.99992454,0.011413246,910,2,1422.6983642578125,1370.77783203125,-240.47556,397.4014,0.9999165,0.99930507
-0.19840391141718278,0.8949198939123517,0.17286238658784786,-0.20392217449268255,953.55585944636,139972,0.99809897,0.9994543,0.011003472,716,5,1350.5233154296875,1364.755615234375,-28.72999,350.0875,0.99969137,0.9985024
-0.18736738526618324,1.2985300412953504,0.17394741399367544,-0.192885648341683,953.55585944636,143543,1.0044712,1.003685,0.011115229,819,4,1370.2056884765625,1366.4000244140625,-305.88876,525.1703,1.001797,1.0043643
-0.1763308591151837,1.3151034988187993,0.18016279128844037,-0.18184912219068347,953.55585944636,146299,1.0014938,1.003731,0.011197576,970,4,1384.7117919921875,1367.6077880859375,-250.94844,411.1171,1.0010648,1.0041597
-0.16529433296418417,1.250995891947184,0.1740613693978089,-0.17081259603968393,953.55585944636,143555,1.0034218,1.0031097,0.011115229,614,4,1370.2069091796875,1366.39990234375,-283.98624,413.81476,1.0011537,1.0034561
-0.15425780681318463,1.0,0.1806199491012259,-0.1597760698886844,953.55585944636,141804,0.9985264,1.0006397,0.011060861,774,5,1360.6302490234375,1365.59912109375,-92.4154,336.7878,0.99999195,0.99973017
-0.1432212806621851,1.0902407046620006,0.17989179154853574,-0.14873954373768486,953.55585944636,146274,1.0009143,1.0011069,0.011197576,862,4,1384.711669921875,1367.6090087890625,-362.22714,568.8295,1.0005581,0.99988765
-0.13218475451118555,1.317497457021266,0.17611427172414346,-0.13770301758668532,953.5558594463577,143031,1.0034257,1.0043108,0.011098037,630,4,1367.1783447265625,1366.1470947265625,-243.06331,354.1633,1.001417,1.0053709
-0.12114822836018606,1.0947329070858702,0.17843573457556933,-0.1266664914356858,953.5558594463577,142453,1.0003176,1.0012133,0.011079938,970,5,1363.990234375,1365.8785400390625,-341.57056,531.7829,0.9996075,1.0008982
-0.11011170220918653,0.9905110379785451,0.17963188548624093,-0.1156299652846863,953.55585944636,146204,1.0007236,1.0011224,0.011197576,538,4,1384.710693359375,1367.6102294921875,-32.140015,368.5797,1.0002661,0.9999035
