time,flux,flux_err,time_bin_start,time_bin_size,cadenceno,sap_flux,kspsap_flux,kspsap_flux_err,quality,orbitid,sap_x,sap_y,sap_bkg,sap_bkg_err,kspsap_flux_sml,kspsap_flux_lag
-1.230420081813138,0.9456284964402131,0.1248923374724072,-1.2365723425096553,1063.1106483582078,117180,0.99971855,0.9999618,0.0016397809,534,4,1107.4063720703125,1700.9210205078125,45628.348,980.2992,0.99981993,0.99997675
-1.218115560420103,1.1408965395642714,0.12448114725645909,-1.2242678211166205,1063.1106483582103,109782,1.0003816,1.000708,0.0015890542,744,5,1158.2667236328125,1705.0159912109375,42351.277,982.8309,1.0003302,1.0008695
-1.2058110390270682,1.045412611145833,0.12277456727129403,-1.2119632997235856,1063.1106483582103,118397,0.9998731,1.0002166,0.0016480846,682,4,1099.08056640625,1700.2503662109375,46284.844,1052.9188,1.000168,1.0000829
-1.1935065176340334,0.7642366210505258,0.1297213051642093,-1.1996587783305508,1063.1106483582078,121872,0.99914855,0.9996065,0.001672391,558,3,1074.712158203125,1698.2869873046875,47760.76,1009.8832,0.99962705,0.9996207
-1.1812019962409985,1.0810341429243786,0.11641714846147036,-1.187354256937516,1063.1106483582078,108908,0.9999546,1.0003955,0.0015823874,655,6,1164.9501953125,1705.5601806640625,42001.08,979.0808,1.0001938,1.0005889
-1.1688974748479637,1.0379946487806353,0.12710483599492617,-1.175049735544481,1063.1106483582103,115804,1.0001774,1.0002403,0.0016307227,558,4,1116.4896240234375,1701.65087890625,44961.94,960.1445,1.0002482,1.000174
-1.1565929534549289,0.9592334056197811,0.12244497838144835,-1.1627452141514463,1063.1106483582103,111388,0.9997226,1.0002024,0.0015999243,712,5,1147.3681640625,1704.1396484375,43211.477,1000.83435,1.0001495,1.0001677
-1.144288432061894,0.9248782519879768,0.12274887193636638,-1.1504406927584114,1063.1106483582078,118389,0.99971086,0.999901,0.0016480846,682,4,1099.0806884765625,1700.2509765625,46299.543,1019.79126,0.9998072,0.99991417
-1.1319839106688592,1.009934965230997,0.13227015197762243,-1.1381361713653766,1063.1106483582078,120620,0.9998764,1.0002455,0.0016644542,585,4,1082.6722412109375,1698.9261474609375,46857.094,892.081,1.0001601,1.0002291
-1.1196793892758243,0.7837879563243125,0.12242477616748616,-1.1258316499723418,1063.1106483582078,111506,0.99938947,0.9994773,0.0015999243,712,5,1147.3653564453125,1704.1429443359375,43243.812,1032.5726,0.9997902,0.99925995
-1.1073748678827895,1.023428440910413,0.12944529225644893,-1.113527128579307,1063.1106483582078,114235,1.0001987,1.0002432,0.0016208016,780,5,1126.439208984375,1702.4466552734375,44173.426,916.64795,1.0001627,1.0001976
-1.0950703464897549,0.9018573126001244,0.11639906693221119,-1.1012226071862723,1063.1106483582078,108894,0.99957955,0.99988765,0.0015823874,819,6,1164.949951171875,1705.5601806640625,42230.36,1016.31635,0.9998051,0.9998781
-1.08276582509672,0.9418549131144013,0.12277535612926495,-1.0889180857932375,1063.1106483582078,118382,0.9995789,0.9998679,0.0016480846,512,4,1099.0816650390625,1700.2523193359375,46080.605,976.1971,0.9998966,0.99970526
-1.0704613037036852,0.7541414402186574,0.1322939742475377,-1.0766135644002026,1063.1106483582078,120746,0.99900347,0.999425,0.0016644542,585,4,1082.6688232421875,1698.92724609375,47132.855,995.4881,0.999715,0.99923295
-1.0581567823106504,1.1993261633685846,0.12446541073735243,-1.0643090430071678,1063.1106483582103,109822,1.0006772,1.0006038,0.0015890542,744,5,1158.26611328125,1705.0186767578125,42364.76,986.9496,1.0003289,1.0007492
-1.0458522609176155,0.986552840579227,0.12487800489977315,-1.052004521614133,1063.1106483582078,117115,0.9999087,1.0000775,0.0016397809,712,4,1107.40771484375,1700.9171142578125,45617.918,1011.4596,0.9999738,1.0001252
-1.0335477395245807,0.8630530314375484,0.12489600251984379,-1.039700000221098,1063.1106483582078,117194,0.9994934,0.9996723,0.0016397809,712,4,1107.4071044921875,1700.924560546875,45713.53,1028.4335,0.999649,0.9995791
-1.0212432181315458,0.6458854249654904,0.12276262056682224,-1.0273954788280633,1063.1106483582078,118355,0.9988413,0.99908805,0.0016480846,853,4,1099.08203125,1700.2506103515625,46143.156,973.1237,0.99949926,0.9988718
-1.008938696738511,1.198254376235927,0.12447940383251387,-1.0150909574350284,1063.1106483582078,109871,1.0005611,1.0006557,0.0015890542,558,5,1158.2655029296875,1705.01953125,42376.496,960.7518,1.0003539,1.0008847
-0.9966341753454763,1.2515285053930079,0.1224293481884244,-1.0027864360419936,1063.1106483582078,111427,1.0006723,1.0007492,0.0015999243,534,5,1147.3668212890625,1704.141845703125,43180.3,1048.7692,1.0004544,1.0008603
-0.9843296539524414,1.0247423248353265,0.12274118174438653,-0.9904819146489588,1063.1106483582078,118380,1.0000242,1.0001628,0.0016480846,682,4,1099.0814208984375,1700.2490234375,46303.816,1052.0088,1.0002714,1.0000354
-0.9720251325594066,1.0280566214234972,0.12490809648878141,-0.978177393255924,1063.1106483582103,117171,0.9998767,1.0001026,0.0016397809,356,4,1107.407470703125,1700.924560546875,45473.11,916.4004,1.0002568,0.99996924
