time,flux,flux_err,time_bin_start,time_bin_size,cadenceno,sap_flux,kspsap_flux,kspsap_flux_err,quality,orbitid,sap_x,sap_y,sap_bkg,sap_bkg_err,kspsap_flux_sml,kspsap_flux_lag
-1.1527860990345293,1.1498587245597578,0.15997247526242384,-1.1585521164474646,0.011532034825870646,29308,1.0006584,1.0007492,0.0029717013,512,45,1383.2918701171875,957.384033203125,-46.010002,558.8862,1.0009215,1.0002649
-1.1412540642086586,1.1053909712292131,0.1595355179426971,-1.1470200816215939,0.011532034825870646,28815,1.0008259,1.000526,0.002964571,512,45,1329.168212890625,912.653076171875,22.743744,634.7506,1.0002574,1.0002868
-1.1297220293827879,1.0742876492186026,0.16468870251306192,-1.1354880467957233,0.011532034825870646,28995,1.0006754,1.0003414,0.002963159,682,45,1363.5648193359375,960.581787109375,-101.84133,504.8053,1.0005536,0.9999598
-1.1181899945569174,1.208982403169175,0.15966862782976413,-1.1239560119698526,0.011532034825870646,29525,1.0009408,1.0010396,0.002966018,384,46,1407.8248291015625,1006.9085693359375,-107.77563,609.3331,1.0005186,1.001131
-1.1066579597310466,0.9017579320063718,0.15959506393878417,-1.112423977143982,0.011532034825870646,28754,0.9995141,0.99961424,0.0029645711,768,45,1329.1693115234375,912.6550903320312,20.55375,618.5531,0.9997834,0.9996558
-1.095125924905176,0.9453245872963494,0.15953198124538212,-1.1008919423181114,0.011532034825870646,28810,1.0000819,0.9996566,0.0029645711,768,45,1329.16748046875,912.6531982421875,-74.210014,536.4675,0.99998915,0.9994129
-1.0835938900793054,1.2363977594647273,0.15962950939051931,-1.0893599074922407,0.011532034825870646,28783,1.0008355,1.0011916,0.0029645711,256,45,1329.166259765625,912.6553955078125,-127.693115,598.07874,1.0006413,1.0014029
-1.0720618552534347,0.7678517319227656,0.16465685304616218,-1.07782787266637,0.011532034825870646,29020,0.9994442,0.9989988,0.002963159,546,45,1363.565673828125,960.5794677734375,-153.91,475.1293,0.99954575,0.9991677
-1.0605298204275642,0.9841116494076025,0.15016267233413208,-1.0662958378404994,0.011532034825870646,29650,1.000182,0.9999387,0.0029593934,568,46,1455.29052734375,1088.3927001953125,-275.40778,623.25446,0.9998737,0.99993515
-1.0489977856016934,0.7926185582536994,0.1549668837057781,-1.0547638030146287,0.011532034825870646,29106,0.99896824,0.9991969,0.0029671788,481,45,1372.8492431640625,959.079833984375,-59.70765,575.1765,0.99957037,0.9987298
-1.0374657507758227,1.036321090790271,0.1595432790166329,-1.0432317681887582,0.011532034825870646,28820,1.0004563,1.0001507,0.002964571,512,45,1329.16845703125,912.6531982421875,-59.363136,614.98376,1.0002575,0.99981654
-1.0259337159499522,1.0124150813730282,0.1647333928731637,-1.0316997333628875,0.011532034825870646,28948,1.0001047,1.0001475,0.002963159,955,45,1363.565673828125,960.5836181640625,-194.05667,595.4653,1.0000045,1.00036
-1.0144016811240815,0.9858972578410199,0.15465699598447846,-1.0201676985370167,0.011532034825870646,29356,1.0000958,0.9999359,0.00296183,843,46,1395.9376220703125,1005.6901245117188,-81.278824,593.6794,0.9996412,0.9998328
-1.0028696462982107,1.1248106045433484,0.15035337124361373,-1.0086356637111462,0.011532034825870646,28942,1.0008284,1.0006013,0.002963159,910,45,1363.566650390625,960.586181640625,-147.30112,655.07446,1.0002048,1.0011587
-0.9913376114723402,1.1072701855772569,0.15953492709369954,-0.9971036288852755,0.011532034825870646,28815,1.0008178,1.0004615,0.0029645711,768,45,1329.16748046875,912.6531982421875,-101.173134,520.56,1.0001159,1.0005655
-0.9798055766464695,1.145710551534968,0.1546444588252769,-0.9855715940594049,0.011532034825870646,28612,1.0004516,1.0007185,0.002960468,481,44,1321.9071044921875,916.98291015625,-212.98235,661.8012,1.0000368,1.0014977
-0.9682735418205989,1.0838531706082353,0.16465736279355578,-0.9740395592335342,0.011532034825870646,29025,1.0009072,1.0005049,0.002963159,546,45,1363.565673828125,960.5795288085938,-136.81,550.69867,1.0004389,1.0005201
-0.9567415069947283,1.183918569361535,0.15016758777555614,-0.9625075244076635,0.011532034825870646,29099,1.0006515,1.0007175,0.002958107,1137,45,1385.3734130859375,1004.6112060546875,-167.48334,587.61774,1.0002911,1.001137
-0.9452094721688576,1.2884840920488598,0.1596794622315108,-0.9509754895817929,0.011532034825870646,29388,1.0012461,1.0014374,0.002966018,512,46,1407.826416015625,1006.9088134765625,-29.825623,573.57684,1.0008817,1.0013119
-0.9336774373429869,0.83681322566109,0.15486031700509528,-0.9394434547559223,0.011532034825870646,29229,0.99988353,0.999197,0.0029671788,722,45,1372.84765625,959.0794067382812,-270.4718,649.4988,0.99916714,0.9994178
-0.9221454025171163,0.907984865258311,0.15958334473101027,-0.9279114199300517,0.011532034825870646,28686,0.99958074,0.99958986,0.002964571,896,45,1329.16943359375,912.65478515625,-13.76313,536.9968,0.99987197,0.9988306
-0.9106133676912457,1.0066114661543528,0.1592753531651148,-0.916379385104181,0.011532034825870646,28944,1.0000894,1.000001,0.0029588877,896,45,1353.70068359375,962.1828002929688,-167.94312,683.1881,1.0003409,1.0000033
-0.8990813328653751,1.0011224181935579,0.15460264233331203,-0.9048473502783103,0.011532034825870646,29178,1.0005168,1.0000149,0.00296183,722,45,1395.9400634765625,1005.6924438476562,-21.735306,569.5241,1.0007725,0.9992348
