time,flux,flux_err,time_bin_start,time_bin_size,cadenceno,kspsap_flux_err,quality,orbitid,sap_x,sap_y
0.010888034915770797,0.29059961472619766,0.6155053851938368,0.00817310313193148,469.1402122474339,150062,0.0018025924,744,2,964.4357299804688,334.1633605957031
0.01631789848344943,0.2651613128945479,0.5533214657715361,0.013602966699610114,469.1402122474339,126591,0.0016741507,341,7,1100.2156982421875,336.7268371582031
0.021747762051128064,-0.021568761033813555,0.5398140774047426,0.019032830267288747,469.1402122474339,115143,0.0016273042,682,10,1082.8875732421875,339.1940612792969
0.027177625618806683,0.9098766696895767,0.5982618871381756,0.02446269383496738,469.1402122474315,137148,0.001748902,372,5,942.5697631835938,361.4967956542969
0.03260748918648529,0.17577986737853413,0.5946518052933183,0.029892557402645986,469.1402122474315,136759,0.0017324894,1117,5,1022.3258056640625,345.33905029296875
0.038037352754163894,-0.6383142836525943,0.5240584176714101,0.03532242097032459,469.1402122474315,118794,0.0016408626,1260,9,1101.136474609375,322.2587585449219
0.0434672163218425,-0.4481938676119501,0.5723178484006084,0.0407522845380032,469.1402122474315,123546,0.0016623862,372,8,1080.2215576171875,356.51837158203125
0.048897079889521106,-0.6496829993250428,0.6187280093533845,0.0461821481056818,469.1402122474315,133873,0.0017253824,819,6,992.5470581054688,367.96331787109375
0.054326943457199725,0.10025060869160851,0.5761896221738767,0.05161201167336041,469.1402122474339,123789,0.0016649718,744,8,1083.1851806640625,331.8844299316406
0.059756807024878345,-0.3673816073789655,0.5199939726641043,0.05704187524103904,469.1402122474315,132116,0.0017035019,877,6,1066.6361083984375,337.67425537109375
0.06518667059255695,-0.06525574037200998,0.5625073493441209,0.06247173880871765,469.1402122474315,127210,0.0017066106,1024,7,956.7090454101562,343.7620849609375
0.07061653416023556,0.23536198377982553,0.5625795319872927,0.06790160237639625,469.1402122474315,127449,0.0017066106,682,7,956.7085571289062,343.7591552734375
0.07604639772791416,0.4134447312783931,0.5944257353447088,0.07333146594407486,469.1402122474315,136969,0.0017324894,744,5,1022.328125,345.3433532714844
0.08147626129559277,1.0,0.5071813251168754,0.07876132951175346,469.1402122474315,121882,0.0016504524,877,8,1114.4508056640625,327.1020202636719
0.08690612486327139,1.705407357093273,0.578489641824825,0.08419119307943207,469.1402122474339,139360,0.0017685018,682,5,900.9235229492188,356.100341796875
0.09233598843095,0.9556052003413412,0.5794308930468351,0.0896210566471107,469.1402122474315,123812,0.0016813844,744,8,1003.4275512695312,348.03179931640625
0.09776585199862861,2.313367026173391,0.5385235941070083,0.09505092021478931,469.1402122474315,129762,0.0016979929,630,7,1049.64404296875,333.6504211425781
0.10319571556630722,4.1770786262772575,0.5403198014439398,0.10048078378246791,469.1402122474315,115306,0.0016273045,682,10,1082.884033203125,339.1964416503906
0.10862557913398582,2.7852364539440235,0.5397479738153104,0.10591064735014652,469.1402122474315,142709,0.0017843742,877,4,895.8177490234375,354.2809143066406
0.11405544270166443,3.1485279267492245,0.5792859853931693,0.11134051091782513,469.1402122474315,123759,0.0016813844,1489,8,1003.4273681640625,348.0353088378906
0.11948530626934303,1.9322158246701147,0.5387529371744559,0.11677037448550373,469.1402122474315,130031,0.0016979928,1260,6,1049.64306640625,333.6548156738281
0.12491516983702164,3.3322101089744915,0.5398485239731495,0.12220023805318234,469.1402122474315,115257,0.0016273042,682,10,1082.88623046875,339.1955261230469
0.13034503340470024,3.5671699524822875,0.5787652466417302,0.12763010162086094,469.1402122474315,139229,0.0017685018,682,5,900.9227905273438,356.0978698730469
0.13577489697237888,3.5623551041943826,0.575379097987381,0.13305996518853955,469.1402122474363,139230,0.0017534568,1024,5,974.0348510742188,341.2903747558594
0.1412047605400575,2.8002849451468625,0.5386302320858021,0.1384898287562182,469.1402122474315,129657,0.0016979928,945,6,1049.64306640625,333.6503601074219
0.14663462410773612,3.0782582556598492,0.5397475632108346,0.14391969232389681,469.1402122474315,115157,0.0016273042,1024,10,1082.8873291015625,339.1949768066406
0.15206448767541472,3.1898667736784523,0.5786306562487923,0.14934955589157542,469.1402122474315,139538,0.0017685018,682,5,900.9230346679688,356.1007995605469
0.15749435124309333,3.243435340085417,0.5756998625810579,0.15477941945925403,469.1402122474315,139130,0.0017534569,1024,5,974.0346069335938,341.2902526855469
0.16292421481077193,2.5038494554283703,0.5976088959358898,0.16020928302693263,469.1402122474315,136998,0.0017350748,744,5,1025.2874755859375,320.7045593261719
