time,flux,flux_err,time_bin_start,time_bin_size,cadenceno,kspsap_flux_err,quality,orbitid,sap_x,sap_y
-1.3756855959828944,0.9593578685173336,0.20324784250495254,-1.386270061157024,1828.995582089559,129177,0.0017119278,267,7,965.9161987304688,337.24658203125
-1.3545166656346357,1.2313238612386304,0.20323503609895793,-1.3651011308087653,1828.9955820895543,129153,0.0017119277,178,7,965.9163818359375,337.2456359863281
-1.333347735286377,1.2428980387701603,0.20325898031366246,-1.3439322004605065,1828.9955820895543,129182,0.0017119278,178,7,965.9160766601562,337.246826171875
-1.3121788049381182,1.0782139611240016,0.20169071638182967,-1.3227632701122478,1828.9955820895543,129956,0.0017177188,174,7,954.7868041992188,336.3843994140625
-1.2910098745898595,0.66333456975746,0.19762530037169554,-1.301594339763989,1828.9955820895543,131207,0.0017200619,417,8,968.3690185546875,338.57305908203125
-1.2698409442416008,1.0473736461875913,0.19384499410244832,-1.2804254094157304,1828.995582089559,128794,0.0017021295,491,9,1005.0343017578125,338.5048522949219
-1.248672013893342,0.6187201693747388,0.19378541279794173,-1.2592564790674714,1828.9955820895543,132279,0.001722221,401,6,980.885009765625,340.5876159667969
-1.2275030835450833,0.9969585804723143,0.19565172304586995,-1.2380875487192127,1828.9955820895566,131691,0.0017211629,491,6,974.752685546875,339.60015869140625
-1.2063341531968246,0.8504986060251689,0.19274684123177624,-1.216918618370954,1828.9955820895566,129536,0.0017111981,562,7,976.8091430664062,341.1705627441406
-1.1851652228485658,1.2222523073988152,0.19710185410434045,-1.1957496880226952,1828.9955820895543,131045,0.0017157968,334,6,985.6074829101562,340.4749755859375
-1.1639962925003071,1.3153923241031134,0.19379637079478762,-1.1745807576744365,1828.9955820895566,132337,0.0017222208,321,6,980.8848266601562,340.5890808105469
-1.1428273621520484,1.1907480580647922,0.19567889517999634,-1.1534118273261778,1828.9955820895566,131739,0.0017211629,573,6,974.7510375976562,339.5997314453125
-1.1216584318037897,0.8957780257776634,0.19379505935685995,-1.132242896977919,1828.9955820895543,132282,0.001722221,401,6,980.8848266601562,340.5894470214844
-1.100489501455531,0.9153828305049146,0.1971092805996267,-1.1110739666296603,1828.9955820895566,131056,0.0017157968,752,6,985.6067504882812,340.47509765625
-1.0793205711072722,0.9805398238960672,0.1942887409360288,-1.0899050362814016,1828.9955820895543,132444,0.0017263185,963,6,964.3206787109375,338.7606506347656
-1.0581516407590135,1.000081015364821,0.19709594467406222,-1.0687361059331428,1828.9955820895566,131086,0.0017157968,1003,6,985.6067504882812,340.4751281738281
-1.0369827104107545,1.1132965932860213,0.1907293110139017,-1.0475671755848839,1828.9955820895555,130165,0.0017089556,866,7,999.6547241210938,338.69317626953125
-1.0158137800624958,0.9841132026658146,0.19569132367823994,-1.0263982452366252,1828.9955820895555,131754,0.0017211629,1064,6,974.7506103515625,339.6006164550781
-0.9946448497142372,1.279287207616868,0.19428825345547374,-1.0052293148883664,1828.9955820895566,132418,0.0017263185,883,6,964.3208618164062,338.7604064941406
-0.9734759193659783,1.1253359750304182,0.19569428814683562,-0.9840603845401077,1828.9955820895543,131759,0.0017211629,983,6,974.7511596679688,339.6010437011719
-0.9523069890177196,1.0219283024157366,0.19203277220939094,-0.962891454191849,1828.9955820895566,129463,0.0017035607,1044,7,1010.57177734375,339.51507568359375
-0.9311380586694609,1.075883576579912,0.19569400305280218,-0.9417225238435902,1828.9955820895566,131765,0.0017211629,983,6,974.7506103515625,339.60089111328125
-0.9099691283212021,1.1533414494857812,0.19429964860878737,-0.9205535934953315,1828.9955820895543,132393,0.0017263185,883,6,964.3212890625,338.76129150390625
-0.8888001979729434,0.8933564603920945,0.19278593263345722,-0.8993846631470728,1828.9955820895566,129571,0.0017111982,883,7,976.8074340820312,341.1717224121094
-0.8676312676246847,0.8837875299454151,0.19715348359609358,-0.878215732798814,1828.9955820895566,131171,0.0017157968,752,6,985.6062622070312,340.4769592285156
-0.846462337276426,1.217799288894336,0.19715340185559987,-0.8570468024505553,1828.9955820895543,131087,0.001715797,919,6,985.6068115234375,340.4764099121094
-0.8252934069281672,0.8745357703546367,0.19715780562525975,-0.8358778721022966,1828.9955820895543,131089,0.001715797,919,6,985.6063232421875,340.47607421875
-0.8041244765799084,1.0181046754604732,0.1938305784997448,-0.8147089417540379,1828.995582089559,132274,0.001722221,1044,6,980.88427734375,340.58880615234375
-0.7829555462316496,1.0297224898060566,0.19911112892516833,-0.793540011405779,1828.9955820895543,130467,0.001714561,853,7,979.31689453125,339.4443054199219
-0.7617866158833909,0.8885161210651982,0.19434198646480458,-0.7723710810575203,1828.9955820895543,132471,0.0017263185,963,6,964.3202514648438,338.7603759765625
-0.7406176855351322,0.9239066330489784,0.19858403519129483,-0.7512021507092616,1828.9955820895543,130421,0.0017102072,853,7,996.91552734375,341.3876037597656
-0.7194487551868735,1.2047115498465681,0.19999618274576234,-0.7300332203610028,1828.995582089559,129520,0.0017043798,697,7,1008.7047119140625,342.3350524902344
-0.6982798248386146,0.9252430485204886,0.20545780071743902,-0.708864290012744,1828.9955820895543,131282,0.0017137283,819,6,1000.932373046875,339.5578918457031
-0.6771108944903559,1.278639533711389,0.19996187134594812,-0.6876953596644853,1828.9955820895543,133213,0.0017256801,682,6,982.9697265625,344.4691467285156
