time,flux,flux_err,time_bin_start,time_bin_size,cadenceno,sap_flux,kspsap_flux,kspsap_flux_err,quality,orbitid,sap_x,sap_y,sap_bkg,sap_bkg_err,kspsap_flux_sml,kspsap_flux_lag
-0.13556317827336428,1.1576773932568827,0.08686629962438898,-0.13782498616392366,390.8404034886586,111441,1.0048276,1.0005676,0.0028733946,512,12,1263.1212158203125,356.88726806640625,1624.4489,497.4925,1.0000764,1.0007005
-0.13103956249224558,1.248655953729338,0.13475431497347926,-0.13330137038280493,390.8404034886562,165748,1.0021033,1.00039,0.0031718845,2048,0,838.7977294921875,332.9870910644531,-610.0653,392.0925,1.0004239,1.0008922
-0.12651594671112687,1.0,0.09156709246251082,-0.12877775460168622,390.8404034886574,103489,1.002614,0.99957556,0.0028307533,0,14,1323.7432861328125,360.3058776855469,-751.8571,507.36713,0.9997751,0.9992835
-0.12199233093000814,1.2675709927900844,0.09867646531485001,-0.1242541388205675,390.8404034886574,144761,1.0019587,1.0012274,0.003058174,585,4,1000.4429931640625,342.09637451171875,1718.303,538.2785,1.0012574,1.0016346
-0.11746871514888943,1.1969319235836724,0.10141637470626055,-0.11973052303944878,390.8404034886574,117690,1.0053647,1.0006224,0.0029065602,1365,11,1215.9847412109375,354.2196350097656,-545.1499,414.29,1.0004944,1.0006713
-0.1129450993677707,1.1440407636145145,0.10148184946620935,-0.11520690725833006,390.8404034886574,117082,1.0037113,1.0004253,0.0029065602,0,11,1215.962158203125,354.2506408691406,-1171.4884,543.3333,1.0000557,1.0009278
-0.10842148358665199,1.1871568011737335,0.1060341355456456,-0.11068329147721134,390.8404034886574,141310,1.0015936,1.0003392,0.0030392222,682,5,1027.4036865234375,343.6009826660156,1627.478,333.14334,0.9999048,1.0004908
-0.10389786780553326,0.9795263422608959,0.08695884277178798,-0.10615967569609262,390.8404034886574,111513,1.0007594,0.9989681,0.0028733946,1024,12,1263.109130859375,356.8966064453125,215.95007,702.7588,0.9985876,0.9987671
-0.09937425202441454,1.3383369747548568,0.13481651538124226,-0.1016360599149739,390.8404034886586,165205,1.0027272,1.0011412,0.0031718845,0,0,838.80126953125,332.99737548828125,-2151.23,293.0475,1.0001059,1.002001
-0.09485063624329582,1.084157873119603,0.08395794027842214,-0.09711244413385517,390.8404034886562,93412,1.0046332,1.0002296,0.0027738982,1024,16,1404.5654296875,364.8507080078125,1662.25,486.3125,1.0002714,1.0002537
-0.09032702046217711,1.2517570048513744,0.12057703557418367,-0.09258882835273646,390.8404034886574,165480,1.0017513,1.0005352,0.0031718842,819,0,838.8038330078125,332.98724365234375,225.97383,315.538,1.0004301,1.0003332
-0.08580340468105838,1.1261293996452022,0.0952252771413336,-0.08806521257161774,390.8404034886574,124234,1.0021268,0.9998868,0.0029444636,585,9,1162.0997314453125,351.1934509277344,-1391.4485,580.96857,0.9999841,1.0004284
-0.08127978889993967,1.3613042766077963,0.1017316188691707,-0.08354159679049902,390.8404034886562,117299,1.0033622,1.0029804,0.0029065602,1365,11,1215.961181640625,354.243408203125,1885.215,631.0633,1.0016038,1.0039154
-0.07675617311882096,1.1206015463699968,0.09510170410563384,-0.07901798100938032,390.8404034886574,124365,1.0036628,0.9997807,0.0029444636,585,9,1162.1033935546875,351.18572998046875,-6.810161,397.1586,0.9994238,1.0001575
-0.07223255733770223,1.0719738820882931,0.1016660254051656,-0.0744943652282616,390.8404034886574,117178,1.0012875,0.9990142,0.0029065602,0,11,1215.9686279296875,354.2461242675781,-45.068317,479.84497,0.99927336,0.99947804
-0.06770894155658352,1.2295701536909893,0.12072917532757321,-0.06997074944714288,390.8404034886574,165592,1.000204,0.9993988,0.0031718842,819,0,838.8009033203125,332.9869689941406,44.28013,366.05402,0.99878216,0.99928534
-0.06318532577546479,0.6021370487688134,0.08699648681271631,-0.06544713366602416,390.8404034886574,111381,0.9965734,0.9946549,0.0028733946,512,12,1263.126708984375,356.88629150390625,395.28748,511.23376,0.9950354,0.994884
-0.058661709994346084,0.4073811067437565,0.1153770334780354,-0.06092351788490544,390.8404034886562,136374,0.9901968,0.9901398,0.00301269,0,6,1065.092041015625,345.74615478515625,-382.06207,618.32605,0.9913176,0.99056166
-0.05413809421322737,-0.0632856261546666,0.08691335570941808,-0.05639990210378673,390.8404034886574,111519,0.9906466,0.9852329,0.0028733946,512,12,1263.12451171875,356.8801574707031,-230.46384,435.48627,0.9868418,0.9851584
-0.04961447843210865,-0.5217720048782417,0.10605556595771772,-0.05187628632266801,390.8404034886574,141348,0.9799063,0.9806153,0.0030392222,682,5,1027.3817138671875,343.6199645996094,257.40152,484.38168,0.98396987,0.9808492
-0.04509086265098993,-0.6751651331244408,0.1151752757191801,-0.04735267054154929,390.8404034886574,136595,0.98026526,0.9776131,0.00301269,0,6,1065.115966796875,345.7268981933594,-502.19806,347.168,0.9812773,0.9769238
