time,flux,flux_err,time_bin_start,time_bin_size,cadenceno,sap_flux,kspsap_flux,kspsap_flux_err,quality,orbitid,sap_x,sap_y,sap_bkg,sap_bkg_err,kspsap_flux_sml,kspsap_flux_lag
-2.8669480154832008,1.2134928901445536,0.2082047780495661,-2.8812828694633,2477.062767761194,107570,1.0004766,1.00047,0.0033782853,819,13,1575.8626708984375,775.672119140625,-896.8517,305.01913,1.0000281,1.0005045
-2.8382783075230016,1.3978612168634965,0.20993082436090532,-2.8526131615031014,2477.062767761193,105945,1.0009383,1.0010725,0.003353702,963,13,1571.85009765625,777.0428466796875,-928.39,313.6153,1.0004464,1.0014887
-2.809608599562803,0.7364858214472773,0.2099318975428195,-2.823943453542902,2477.062767761195,105899,0.99910265,0.9991124,0.003353702,843,13,1571.851806640625,777.0421752929688,-899.3836,292.84558,0.99949723,0.99891764
-2.7809388916026037,0.9527332025366375,0.20993936531691915,-2.795273745582703,2477.062767761193,105984,0.99966496,0.9996992,0.003353702,722,13,1571.850830078125,777.0447387695312,-1068.8013,295.3803,0.9996123,0.99971807
-2.752269183642405,1.2951279019503779,0.21317135129638323,-2.7666040376225043,2477.062767761193,110196,1.0005342,1.0005736,0.0034118188,963,12,1587.1446533203125,775.31103515625,-910.9394,321.68118,1.0001884,1.0006658
-2.7235994756822057,0.9793191857385797,0.21677943048222068,-2.737934329662305,2477.062767761195,97732,0.99983764,0.9997559,0.0032389802,273,15,1553.134521484375,783.4273071289062,-481.544,297.96234,0.9996862,0.9999793
-2.694929767722007,0.5957698924851313,0.22262288854420142,-2.7092646217021064,2477.062767761195,100459,0.998802,0.99869806,0.0032734922,141,14,1565.5767822265625,783.2713623046875,-501.74448,301.94724,0.9992376,0.99829143
-2.666260059761808,0.9460306605699915,0.2167836585926914,-2.680594913741907,2477.0627677611906,97710,0.99971426,0.9996703,0.0032389804,273,15,1553.134765625,783.4275512695312,-499.87466,306.67532,0.99973184,0.99954116
-2.6375903518016086,0.9709068821259647,0.22100433616688514,-2.6519252057817084,2477.062767761195,102493,0.99985325,0.99981445,0.0033124196,409,14,1558.5323486328125,777.6311645507812,-534.76794,316.768,0.99957883,0.99976826
-2.60892064384141,0.7649431066848027,0.2151053936251542,-2.6232554978215092,2477.0627677611906,99945,0.99911183,0.9992027,0.0032704363,528,14,1558.265380859375,781.6766967773438,-472.51874,329.0871,0.99949276,0.99872726
-2.5802509358812107,1.3295728176998718,0.21677287157198602,-2.59458578986131,2477.0627677611906,97728,1.0009047,1.0007983,0.0032389804,409,15,1553.134521484375,783.4279174804688,-483.6037,290.1173,1.0007215,1.0008073
-2.551581227921012,1.1159833928093044,0.21505127515465594,-2.5659160819011113,2477.062767761195,99960,1.0003055,1.0002388,0.0032704363,396,14,1558.2669677734375,781.6779174804688,-566.07965,294.16385,0.9999126,1.0000993
-2.5229115199608128,1.0436062362014016,0.21675628159899843,-2.537246373940912,2477.0627677611906,97715,1.0001279,1.0000805,0.0032389807,682,15,1553.134765625,783.4268798828125,-336.3916,313.50635,0.9998323,1.0001359
